population,condition,training_seed,ensemble_seed,scenario,episode_seed,window_first_step,window_last_step,n_rows_in_window,uncertainty_norm_landmark_median,uncertainty_ratio_landmark_median,unsafe_episode,safety_infeasible,operational_failure
safety,A6c_gate_off_control,2,2,motor_fault,50033,0,24,25,3.313701405775935,0.5771217416686911,False,False,False
safety,A6c_gate_off_control,2,2,motor_fault,50034,0,24,25,4.465482443863778,0.7777185358045765,True,False,True
safety,A6c_gate_off_control,2,2,motor_fault,50035,0,24,25,5.0751945997753385,0.8839073857483017,False,False,False
safety,A6c_gate_off_control,2,2,motor_fault,50036,0,24,25,5.3925052582672555,0.939170928673351,False,False,False
safety,A6c_gate_off_control,2,2,motor_fault,50037,0,24,25,5.420864172041555,0.9441099813232754,False,False,False
safety,A6c_gate_off_control,2,2,motor_fault,50038,0,24,25,5.882006910221527,1.0244236449962931,False,False,False
safety,A6c_gate_off_control,2,2,motor_fault,50039,0,24,25,4.898201101431308,0.8530817972235497,False,False,False
safety,A6c_gate_off_control,2,2,motor_fault,50040,0,24,25,4.570302404639117,0.7959742175684383,False,False,False
safety,A6c_gate_off_control,2,2,motor_fault,50041,0,24,25,5.444708734014436,0.9482628042394047,False,False,False
safety,A6c_gate_off_control,2,2,motor_fault,50042,0,24,25,3.9969726767333444,0.6961218136847707,False,False,False
safety,A6c_gate_off_control,2,2,motor_fault,50043,0,24,25,3.9267312207044456,0.6838884026206103,False,False,False
safety,A6c_gate_off_control,2,2,motor_fault,50044,0,24,25,5.309234642951649,0.9246683297195043,False,False,False
safety,A6c_gate_off_control,2,2,motor_fault,50045,0,24,25,4.785213790134964,0.8334036711956134,True,False,True
safety,A6c_gate_off_control,2,2,motor_fault,50046,0,24,25,4.832876700101143,0.8417047515418186,False,False,False
safety,A6c_gate_off_control,2,2,motor_fault,50047,0,24,25,5.210395042535906,0.9074542010601315,False,False,False
safety,A6c_gate_off_control,2,2,motor_fault,50048,0,24,25,4.986147839227194,0.8683988002589986,False,False,False
safety,A6c_gate_off_control,2,2,motor_fault,50049,0,24,25,4.9870011700525705,0.8685474182881615,False,False,False
safety,A6c_gate_off_control,2,2,motor_fault,50050,0,24,25,5.886591200022515,1.0252220552904883,False,False,False
safety,A6c_gate_off_control,2,2,motor_fault,50051,0,24,25,5.678571814627581,0.9889929280098233,False,False,False
safety,A6c_gate_off_control,2,2,motor_fault,50052,0,24,25,6.232063809455279,1.0853903473723083,True,False,True
safety,A6c_gate_off_control,2,2,motor_fault,50053,0,24,25,4.582123626482714,0.7980330283373076,False,False,False
safety,A6c_gate_off_control,2,2,motor_fault,50054,0,24,25,6.28764205196173,1.0950699799602956,False,False,False
safety,A6c_gate_off_control,2,2,motor_fault,50055,0,24,25,3.4616483039339,0.6028885085205801,False,False,False
safety,A6c_gate_off_control,2,2,motor_fault,50056,0,24,25,3.2032569994789912,0.5578864937345969,False,False,False
safety,A6c_gate_off_control,2,2,motor_fault,50057,0,24,25,4.935195523206978,0.8595248295046075,False,False,False
safety,A6c_gate_off_control,2,2,motor_fault,50058,0,24,25,5.214748499110206,0.9082124089167778,True,False,True
safety,A6c_gate_off_control,2,2,motor_fault,50059,0,24,25,5.073598829748667,0.8836294628263721,False,False,False
safety,A6c_gate_off_control,2,2,motor_fault,50060,0,24,25,5.530593466122551,0.963220683694261,False,False,False
safety,A6c_gate_off_control,2,2,motor_fault,50061,0,24,25,3.2947919747847103,0.5738284323413638,False,False,False
safety,A6c_gate_off_control,2,2,motor_fault,50062,0,24,25,6.020044888190323,1.0484646518664102,False,False,False
safety,A6c_gate_off_control,2,2,motor_fault,50063,0,24,25,3.8939068046865537,0.6781716279865158,False,False,False
safety,A6c_gate_off_control,2,2,motor_fault,50064,0,24,25,4.8117770285223,0.838029984953316,False,False,False
safety,A6c_gate_off_control,2,2,motor_fault,50065,0,24,25,4.093621607118633,0.7129544102902312,False,False,False
safety,A6c_gate_off_control,2,2,motor_fault,50066,0,24,25,3.3437296886902894,0.5823515354288186,True,False,True
safety,A6c_gate_off_control,2,2,motor_fault,50067,0,24,25,3.7713391414828443,0.6568249661729048,False,False,False
safety,A6c_gate_off_control,2,2,motor_fault,50068,0,24,25,3.264734648055392,0.5685935802446441,False,False,False
safety,A6c_gate_off_control,2,2,motor_fault,50069,0,24,25,5.780657403574892,1.0067723853833372,False,False,False
safety,A6c_gate_off_control,2,2,motor_fault,50070,0,24,25,3.7919833789775543,0.660420413329852,True,False,True
safety,A6c_gate_off_control,2,2,motor_fault,50071,0,24,25,5.239507202787103,0.9125244408224178,False,False,False
safety,A6c_gate_off_control,2,2,motor_fault,50072,0,24,25,6.007329336212721,1.0462500825359327,False,False,False
safety,A6c_gate_off_control,2,2,motor_fault,50073,0,24,25,5.81241507240081,1.0123033729105189,False,False,False
safety,A6c_gate_off_control,2,2,motor_fault,50074,0,24,25,4.114878793724408,0.7166566100525626,False,False,False
safety,A6c_gate_off_control,2,2,motor_fault,50075,0,24,25,4.521755903569269,0.7875192489944697,True,False,True
safety,A6c_gate_off_control,2,2,motor_fault,50076,0,24,25,4.112593256252568,0.716258555670204,True,True,True
safety,A6c_gate_off_control,2,2,motor_fault,50077,0,24,25,4.534647560783803,0.7897644892118529,True,False,True
safety,A6c_gate_off_control,2,2,motor_fault,50078,0,24,25,4.448898446645873,0.7748302292898303,False,False,False
safety,A6c_gate_off_control,2,2,motor_fault,50079,0,24,25,4.296820264228842,0.7483439486148898,True,False,True
safety,A6c_gate_off_control,2,2,motor_fault,50080,0,24,25,5.902427794878272,1.027980192517133,False,False,False
safety,A6c_gate_off_control,2,2,motor_fault,50081,0,24,25,4.366266825768899,0.7604389190546043,False,False,False
safety,A6c_gate_off_control,2,2,motor_fault,50082,0,24,25,4.31015134595379,0.7506657200002114,False,False,False
safety,A6c_gate_off_control,2,2,motor_fault,50083,0,24,25,6.0315432039777335,1.0504672245852196,True,False,True
safety,A6c_gate_off_control,2,2,motor_fault,50084,0,24,25,4.374585675374388,0.761887748742346,False,False,False
safety,A6c_gate_off_control,2,2,motor_fault,50085,0,24,25,5.9195237417055475,1.0309576613353058,False,False,False
safety,A6c_gate_off_control,2,2,motor_fault,50086,0,24,25,5.741594988932663,0.9999691867810693,False,False,False
safety,A6c_gate_off_control,2,2,motor_fault,50087,0,24,25,4.339904898143935,0.7558476660352029,False,False,False
safety,A6c_gate_off_control,2,2,motor_fault,50088,0,24,25,5.791095208385478,1.0085902571085876,True,False,True
safety,A6c_gate_off_control,2,2,motor_fault,50089,0,24,25,5.370102901357593,0.9352692834573239,False,False,False
safety,A6c_gate_off_control,2,2,motor_fault,50090,0,24,25,4.083653990119971,0.7112184275391821,True,False,True
safety,A6c_gate_off_control,2,2,motor_fault,50091,0,24,25,5.130336788984865,0.8935110743065273,True,False,True
safety,A6c_gate_off_control,2,2,motor_fault,50092,0,24,25,4.957003402643654,0.8633229391775724,True,False,True
safety,A6c_gate_off_control,2,2,motor_fault,50093,0,24,25,5.009684882238999,0.8724980649764009,True,True,True
safety,A6c_gate_off_control,2,2,motor_fault,50094,0,24,25,4.134859605032011,0.7201365134022422,False,False,False
safety,A6c_gate_off_control,2,2,motor_fault,50095,0,24,25,4.333282571108542,0.7546943065605369,False,False,False
safety,A6c_gate_off_control,2,2,motor_fault,50096,0,24,25,4.037915549428784,0.7032525171204288,False,False,False
safety,A6c_gate_off_control,2,2,motor_fault,50097,0,24,25,3.348172738179196,0.5831253469903818,True,False,True
safety,A6c_gate_off_control,2,2,motor_fault,50098,0,24,25,4.757842132377844,0.8286365612895686,False,False,False
safety,A6c_gate_off_control,2,2,motor_fault,50099,0,24,25,4.38182282027935,0.7631481862896096,True,True,True
safety,A6c_gate_off_control,2,2,ood_compound,50000,0,24,25,3.997264816538768,0.6961726934149186,False,False,False
safety,A6c_gate_off_control,2,2,ood_compound,50001,0,24,25,6.052788648639596,1.0541673793440063,False,False,False
safety,A6c_gate_off_control,2,2,ood_compound,50002,0,24,25,3.9279186605584,0.6840952098348773,False,False,False
safety,A6c_gate_off_control,2,2,ood_compound,50003,0,24,25,3.77610589528407,0.6576551548106239,True,True,True
safety,A6c_gate_off_control,2,2,ood_compound,50004,0,24,25,3.4924589106902793,0.608254553572834,True,False,True
safety,A6c_gate_off_control,2,2,ood_compound,50005,0,24,25,5.831968477776662,1.0157088382751398,False,False,False
safety,A6c_gate_off_control,2,2,ood_compound,50006,0,24,25,3.7271117792260196,0.6491222285965558,False,False,False
safety,A6c_gate_off_control,2,2,ood_compound,50007,0,24,25,3.524222779379943,0.613786620882327,True,True,True
safety,A6c_gate_off_control,2,2,ood_compound,50008,0,24,25,4.585338238393543,0.7985928924281195,True,False,True
safety,A6c_gate_off_control,2,2,ood_compound,50009,0,24,25,3.4755035853351877,0.6053015757087351,True,False,True
safety,A6c_gate_off_control,2,2,ood_compound,50010,0,24,25,2.9767854015651607,0.5184436873312491,False,False,False
safety,A6c_gate_off_control,2,2,ood_compound,50011,0,24,25,3.927153553787554,0.6839619571068604,False,False,False
safety,A6c_gate_off_control,2,2,ood_compound,50012,0,24,25,4.310939968409334,0.7508030682731334,False,False,False
safety,A6c_gate_off_control,2,2,ood_compound,50013,0,24,25,3.7746846034996167,0.6574076194145156,False,False,False
safety,A6c_gate_off_control,2,2,ood_compound,50014,0,24,25,5.726164803073603,0.9972818306657203,False,False,False
safety,A6c_gate_off_control,2,2,ood_compound,50015,0,24,25,3.7046428367896262,0.6452089866943909,False,False,False
safety,A6c_gate_off_control,2,2,ood_compound,50016,0,24,25,3.8749259172106556,0.6748658736359838,False,False,False
safety,A6c_gate_off_control,2,2,ood_compound,50017,0,24,25,4.168048225611602,0.7259167187276493,True,False,True
safety,A6c_gate_off_control,2,2,ood_compound,50018,0,24,25,4.4895467655860495,0.7819096325763693,False,False,False
safety,A6c_gate_off_control,2,2,ood_compound,50019,0,24,25,5.191216436000699,0.9041140115104382,False,False,False
safety,A6c_gate_off_control,2,2,ood_compound,50020,0,24,25,5.559030420121318,0.9681733280064234,False,False,False
safety,A6c_gate_off_control,2,2,ood_compound,50021,0,24,25,2.953777160623775,0.5144365199800568,False,False,False
safety,A6c_gate_off_control,2,2,ood_compound,50022,0,24,25,3.6919492161154728,0.6429982369693915,False,False,False
safety,A6c_gate_off_control,2,2,ood_compound,50023,0,24,25,5.562075706407887,0.968703701963027,False,False,False
safety,A6c_gate_off_control,2,2,ood_compound,50024,0,24,25,3.870279758266837,0.6740566880717527,False,False,False
safety,A6c_gate_off_control,2,2,ood_compound,50025,0,24,25,5.368377937506704,0.9349688598463717,False,False,False
safety,A6c_gate_off_control,2,2,ood_compound,50026,0,24,25,4.161272256017254,0.7247366005169474,True,False,True
safety,A6c_gate_off_control,2,2,ood_compound,50027,0,24,25,6.253540812989422,1.0891308309487235,False,False,False
safety,A6c_gate_off_control,2,2,ood_compound,50028,0,24,25,4.283876336182326,0.7460896047910262,False,False,False
safety,A6c_gate_off_control,2,2,ood_compound,50029,0,24,25,4.809734359752377,0.8376742291341298,False,False,False
safety,A6c_gate_off_control,2,2,ood_compound,50030,0,24,25,4.094164129739398,0.7130488972585636,True,False,True
safety,A6c_gate_off_control,2,2,ood_compound,50031,0,24,25,5.735127333757834,0.9988427653079385,False,False,False
safety,A6c_gate_off_control,2,2,ood_compound,50032,0,24,25,3.2631828823144557,0.5683233212087787,False,False,False
safety,A6c_gate_off_control,2,2,ood_compound,50033,0,24,25,3.7442430113036136,0.6521058427738375,False,False,False
safety,A6c_gate_off_control,2,2,ood_compound,50034,0,24,25,3.7342993799790665,0.6503740374221147,False,False,False
safety,A6c_gate_off_control,2,2,ood_compound,50035,0,24,25,4.684921041726685,0.8159364589907852,False,False,False
safety,A6c_gate_off_control,2,2,ood_compound,50036,0,24,25,4.0183558393291525,0.6998459537108356,False,False,False
safety,A6c_gate_off_control,2,2,ood_compound,50037,0,24,25,4.781957361404304,0.8328365241927534,False,False,False
safety,A6c_gate_off_control,2,2,ood_compound,50038,0,24,25,5.750720486215045,1.0015585040551065,False,False,False
safety,A6c_gate_off_control,2,2,ood_compound,50039,0,24,25,5.442978143651496,0.9479614007023708,False,False,False
safety,A6c_gate_off_control,2,2,ood_compound,50040,0,24,25,3.1019624795019687,0.5402448107245538,False,False,False
safety,A6c_gate_off_control,2,2,ood_compound,50041,0,24,25,3.699706448282678,0.6443492540921361,False,False,False
safety,A6c_gate_off_control,2,2,ood_compound,50042,0,24,25,3.5132563039332902,0.611876674681771,False,False,False
safety,A6c_gate_off_control,2,2,ood_compound,50043,0,24,25,2.9261194700889113,0.5096195939576361,False,False,False
safety,A6c_gate_off_control,2,2,ood_compound,50044,0,24,25,4.450960124028562,0.7751892956920663,False,False,False
safety,A6c_gate_off_control,2,2,ood_compound,50045,0,24,25,4.405840895053589,0.7673312285881936,False,False,False
safety,A6c_gate_off_control,2,2,ood_compound,50046,0,24,25,3.4206312001825627,0.595744876836109,False,False,False
safety,A6c_gate_off_control,2,2,ood_compound,50047,0,24,25,4.180355411228763,0.7280601660479283,False,False,False
safety,A6c_gate_off_control,2,2,ood_compound,50048,0,24,25,4.856532913694541,0.8458247712776075,False,False,False
safety,A6c_gate_off_control,2,2,ood_compound,50049,0,24,25,4.230045381993799,0.7367142838937302,False,False,False
safety,A6c_gate_off_control,2,2,ood_compound,50050,0,24,25,5.546471892070976,0.9659861063187435,False,False,False
safety,A6c_gate_off_control,2,2,ood_compound,50051,0,24,25,5.552370244096909,0.9670133766661103,False,False,False
safety,A6c_gate_off_control,2,2,ood_compound,50052,0,24,25,5.595135620441533,0.974461491464899,True,False,True
safety,A6c_gate_off_control,2,2,ood_compound,50053,0,24,25,3.2719522716507825,0.5698506179164211,False,False,False
safety,A6c_gate_off_control,2,2,ood_compound,50054,0,24,25,5.505934854596115,0.958926084064233,False,False,False
safety,A6c_gate_off_control,2,2,ood_compound,50055,0,24,25,3.1927371770565856,0.5560543376363191,True,False,True
safety,A6c_gate_off_control,2,2,ood_compound,50056,0,24,25,4.41394601909898,0.7687428353483451,False,False,False
safety,A6c_gate_off_control,2,2,ood_compound,50057,0,24,25,4.435863235609226,0.7725599874136685,False,False,False
safety,A6c_gate_off_control,2,2,ood_compound,50058,0,24,25,4.42560738945609,0.7707738060202975,True,False,True
safety,A6c_gate_off_control,2,2,ood_compound,50059,0,24,25,3.8051300236321137,0.6627100627372832,False,False,False
safety,A6c_gate_off_control,2,2,ood_compound,50060,0,24,25,4.888122739571584,0.851326526896684,False,False,False
safety,A6c_gate_off_control,2,2,ood_compound,50061,0,24,25,3.884706443513523,0.6765692722477321,False,False,False
safety,A6c_gate_off_control,2,2,ood_compound,50062,0,24,25,6.429032228718307,1.1196948133633198,False,False,False
safety,A6c_gate_off_control,2,2,ood_compound,50063,0,24,25,2.6758757194353975,0.4660365755942046,False,False,False
safety,A6c_gate_off_control,2,2,ood_compound,50064,0,24,25,2.9927059715500013,0.5212164498565612,False,False,False
safety,A6c_gate_off_control,2,2,ood_compound,50065,0,24,25,2.356130763460954,0.41034906990642517,False,False,False
safety,A6c_gate_off_control,2,2,ood_compound,50066,0,24,25,3.767914280067067,0.6562284845521401,False,False,False
safety,A6c_gate_off_control,2,2,ood_compound,50067,0,24,25,4.551171956122714,0.7926424153283678,False,False,False
safety,A6c_gate_off_control,2,2,ood_compound,50068,0,24,25,3.8466145032248087,0.6699350936567933,False,False,False
safety,A6c_gate_off_control,2,2,ood_compound,50069,0,24,25,4.188278744003845,0.7294401116287238,False,False,False
safety,A6c_gate_off_control,2,2,ood_compound,50070,0,24,25,3.2576193472822843,0.5673543633473356,False,False,False
safety,A6c_gate_off_control,2,2,ood_compound,50071,0,24,25,3.1513053594459843,0.5488384784468787,False,False,False
safety,A6c_gate_off_control,2,2,ood_compound,50072,0,24,25,5.588567956634105,0.9733176522618161,False,False,False
safety,A6c_gate_off_control,2,2,ood_compound,50073,0,24,25,5.999283930737114,1.0448488764971446,False,False,False
safety,A6c_gate_off_control,2,2,ood_compound,50074,0,24,25,2.709354908964025,0.47186738706585357,False,False,False
safety,A6c_gate_off_control,2,2,ood_compound,50075,0,24,25,3.5150604893755015,0.6121908957044881,False,False,False
safety,A6c_gate_off_control,2,2,ood_compound,50076,0,24,25,4.117926583667232,0.71718742005161,True,True,True
safety,A6c_gate_off_control,2,2,ood_compound,50077,0,24,25,5.147398603927814,0.8964825986384242,False,False,False
safety,A6c_gate_off_control,2,2,ood_compound,50078,0,24,25,3.765623905115347,0.6558295876633295,False,False,False
safety,A6c_gate_off_control,2,2,ood_compound,50079,0,24,25,5.574823998372204,0.9709239733637403,False,False,False
safety,A6c_gate_off_control,2,2,ood_compound,50080,0,24,25,6.148100021632074,1.070767023924648,False,False,False
safety,A6c_gate_off_control,2,2,ood_compound,50081,0,24,25,5.136970127637866,0.894666351589455,False,False,False
safety,A6c_gate_off_control,2,2,ood_compound,50082,0,24,25,4.0757590063709035,0.709843419288962,False,False,False
safety,A6c_gate_off_control,2,2,ood_compound,50083,0,24,25,5.548018565663217,0.9662554784944595,False,False,False
safety,A6c_gate_off_control,2,2,ood_compound,50084,0,24,25,3.658564880780202,0.6371839455188824,False,False,False
safety,A6c_gate_off_control,2,2,ood_compound,50085,0,24,25,5.911090264335149,1.0294888678164196,False,False,False
safety,A6c_gate_off_control,2,2,ood_compound,50086,0,24,25,4.170434776790684,0.7263323658860362,True,False,True
safety,A6c_gate_off_control,2,2,ood_compound,50087,0,24,25,2.7024016006081144,0.47065638313480296,False,False,False
safety,A6c_gate_off_control,2,2,ood_compound,50088,0,24,25,5.371352734988261,0.9354869573130521,False,False,False
safety,A6c_gate_off_control,2,2,ood_compound,50089,0,24,25,2.9853916500780215,0.519942571063597,False,False,False
safety,A6c_gate_off_control,2,2,ood_compound,50090,0,24,25,4.081094783440035,0.7107727103077379,True,False,True
safety,A6c_gate_off_control,2,2,ood_compound,50091,0,24,25,5.6801410454067796,0.9892662287963071,False,False,False
safety,A6c_gate_off_control,2,2,ood_compound,50092,0,24,25,4.2267552489136415,0.7361412668650286,False,False,False
safety,A6c_gate_off_control,2,2,ood_compound,50093,0,24,25,5.1100901281646385,0.8899848700036359,True,False,True
safety,A6c_gate_off_control,2,2,ood_compound,50094,0,24,25,3.5969704880064555,0.6264565265750243,False,False,False
safety,A6c_gate_off_control,2,2,ood_compound,50095,0,24,25,4.177831865691654,0.727620659641884,False,False,False
safety,A6c_gate_off_control,2,2,ood_compound,50096,0,24,25,3.7199607002183193,0.6478767804808804,False,False,False
safety,A6c_gate_off_control,2,2,ood_compound,50097,0,24,25,3.995959204734479,0.6959453051061467,True,False,True
safety,A6c_gate_off_control,2,2,ood_compound,50098,0,24,25,3.5417094276021124,0.6168321351402911,True,False,True
safety,A6c_gate_off_control,2,2,ood_compound,50099,0,24,25,4.3655486019191825,0.7603138315623112,True,False,True
safety,A6c_gate_off_control,3,3,id_reference,50000,0,24,25,4.749495867246171,1.1640964185798326,False,False,False
safety,A6c_gate_off_control,3,3,id_reference,50001,0,24,25,8.680097282425358,2.127482672230352,False,False,False
safety,A6c_gate_off_control,3,3,id_reference,50002,0,24,25,4.322501257546917,1.0594404909198725,False,False,False
safety,A6c_gate_off_control,3,3,id_reference,50003,0,24,25,4.806046444036218,1.1779569051977705,False,False,False
safety,A6c_gate_off_control,3,3,id_reference,50004,0,24,25,5.559107481894986,1.3625313698665207,False,False,False
safety,A6c_gate_off_control,3,3,id_reference,50005,0,24,25,7.509704930069789,1.8406207433451895,False,False,False
safety,A6c_gate_off_control,3,3,id_reference,50006,0,24,25,4.399584721943549,1.0783335665944227,False,False,False
safety,A6c_gate_off_control,3,3,id_reference,50007,0,24,25,5.93199683687894,1.4539261567652513,False,False,False
safety,A6c_gate_off_control,3,3,id_reference,50008,0,24,25,5.076090754522232,1.2441444803597,False,False,False
safety,A6c_gate_off_control,3,3,id_reference,50009,0,24,25,6.076912748545014,1.489444893591423,False,False,False
safety,A6c_gate_off_control,3,3,id_reference,50010,0,24,25,6.230169015634434,1.5270078427191482,False,False,False
safety,A6c_gate_off_control,3,3,id_reference,50011,0,24,25,3.522937887077682,0.8634683536642757,False,False,False
safety,A6c_gate_off_control,3,3,id_reference,50012,0,24,25,3.7624150047556233,0.9221639421673034,False,False,False
safety,A6c_gate_off_control,3,3,id_reference,50013,0,24,25,8.268658751867966,2.0266395231309686,False,False,False
safety,A6c_gate_off_control,3,3,id_reference,50014,0,24,25,6.577087324959961,1.6120371537689064,False,False,False
safety,A6c_gate_off_control,3,3,id_reference,50015,0,24,25,6.208809871791642,1.5217727391320925,False,False,False
safety,A6c_gate_off_control,3,3,id_reference,50016,0,24,25,6.787829999635436,1.6636899606538398,False,False,False
safety,A6c_gate_off_control,3,3,id_reference,50017,0,24,25,5.067585198153061,1.2420597774808824,False,False,False
safety,A6c_gate_off_control,3,3,id_reference,50018,0,24,25,6.394811454842793,1.5673615306022002,False,True,True
safety,A6c_gate_off_control,3,3,id_reference,50019,0,24,25,8.020199222390938,1.965742354987113,False,False,False
safety,A6c_gate_off_control,3,3,id_reference,50020,0,24,25,5.268254161508366,1.2912435283654748,False,False,False
safety,A6c_gate_off_control,3,3,id_reference,50021,0,24,25,3.909412187491513,0.9581927963335439,False,False,False
safety,A6c_gate_off_control,3,3,id_reference,50022,0,24,25,6.930414344760775,1.6986372329844919,False,False,False
safety,A6c_gate_off_control,3,3,id_reference,50023,0,24,25,7.308172407465769,1.7912253350012033,False,False,False
safety,A6c_gate_off_control,3,3,id_reference,50024,0,24,25,3.7265519246367673,0.9133739391243472,False,False,False
safety,A6c_gate_off_control,3,3,id_reference,50025,0,24,25,7.968701347317848,1.953120280221141,True,False,True
safety,A6c_gate_off_control,3,3,id_reference,50026,0,24,25,3.326513194528058,0.8153248690695114,False,False,False
safety,A6c_gate_off_control,3,3,id_reference,50027,0,24,25,4.1692877151261065,1.021888013563279,False,False,False
safety,A6c_gate_off_control,3,3,id_reference,50028,0,24,25,7.298457803526799,1.7888442958405497,False,False,False
safety,A6c_gate_off_control,3,3,id_reference,50029,0,24,25,6.810006516339359,1.669125401465494,False,False,False
safety,A6c_gate_off_control,3,3,id_reference,50030,0,24,25,8.167919370457403,2.0019484071919673,False,False,False
safety,A6c_gate_off_control,3,3,id_reference,50031,0,24,25,8.698023401076773,2.1318763449704545,False,False,False
safety,A6c_gate_off_control,3,3,id_reference,50032,0,24,25,6.774549283148094,1.6604348710756582,False,False,False
safety,A6c_gate_off_control,3,3,id_reference,50033,0,24,25,3.684844979285844,0.9031516108878421,False,False,False
safety,A6c_gate_off_control,3,3,id_reference,50034,0,24,25,4.365026842271196,1.0698634668017841,False,False,False
safety,A6c_gate_off_control,3,3,id_reference,50035,0,24,25,4.368922553323868,1.0708183014644506,False,False,False
safety,A6c_gate_off_control,3,3,id_reference,50036,0,24,25,2.716513476591222,0.66581458275007,False,False,False
safety,A6c_gate_off_control,3,3,id_reference,50037,0,24,25,4.7847798742371825,1.1727444914110228,False,False,False
safety,A6c_gate_off_control,3,3,id_reference,50038,0,24,25,7.725501533444682,1.8935122628141936,False,False,False
safety,A6c_gate_off_control,3,3,id_reference,50039,0,24,25,2.15244048583566,0.5275608887349846,False,False,False
safety,A6c_gate_off_control,3,3,id_reference,50040,0,24,25,6.951982729131087,1.7039236212037516,False,False,False
safety,A6c_gate_off_control,3,3,id_reference,50041,0,24,25,5.535571564666807,1.3567627414227612,False,False,False
safety,A6c_gate_off_control,3,3,id_reference,50042,0,24,25,4.59912000768955,1.127239454294858,False,False,False
safety,A6c_gate_off_control,3,3,id_reference,50043,0,24,25,2.7500718875656642,0.6740397138209239,False,False,False
safety,A6c_gate_off_control,3,3,id_reference,50044,0,24,25,5.783525906791663,1.4175360886803983,False,False,False
safety,A6c_gate_off_control,3,3,id_reference,50045,0,24,25,7.8552839020494085,1.9253217842266563,False,False,False
safety,A6c_gate_off_control,3,3,id_reference,50046,0,24,25,6.950757201419772,1.7036232456566434,False,False,False
safety,A6c_gate_off_control,3,3,id_reference,50047,0,24,25,4.443012218077675,1.088977600009897,False,False,False
safety,A6c_gate_off_control,3,3,id_reference,50048,0,24,25,6.212571437840869,1.5226946949961568,False,False,False
safety,A6c_gate_off_control,3,3,id_reference,50049,0,24,25,6.781146263325628,1.6620517839465736,False,False,False
safety,A6c_gate_off_control,3,3,id_reference,50050,0,24,25,7.72127527637158,1.8924764116711863,False,False,False
safety,A6c_gate_off_control,3,3,id_reference,50051,0,24,25,7.814470448524553,1.915318449892626,False,False,False
safety,A6c_gate_off_control,3,3,id_reference,50052,0,24,25,6.364638071615002,1.559966066255313,False,False,False
safety,A6c_gate_off_control,3,3,id_reference,50053,0,24,25,4.886021358493679,1.1975586722270233,False,False,False
safety,A6c_gate_off_control,3,3,id_reference,50054,0,24,25,7.844723118328108,1.9227333472954562,False,False,False
safety,A6c_gate_off_control,3,3,id_reference,50055,0,24,25,6.225435160463148,1.5258475798186215,False,False,False
safety,A6c_gate_off_control,3,3,id_reference,50056,0,24,25,3.2639067277962934,0.7999800902257219,False,False,False
safety,A6c_gate_off_control,3,3,id_reference,50057,0,24,25,5.930536908614047,1.4535683298901367,False,False,False
safety,A6c_gate_off_control,3,3,id_reference,50058,0,24,25,6.722614889137128,1.647705805979254,False,False,False
safety,A6c_gate_off_control,3,3,id_reference,50059,0,24,25,3.246499200647491,0.795713523714948,False,False,False
safety,A6c_gate_off_control,3,3,id_reference,50060,0,24,25,4.826957342791182,1.1830821443874309,False,False,False
safety,A6c_gate_off_control,3,3,id_reference,50061,0,24,25,3.9093843257698677,0.9581859674550084,False,False,False
safety,A6c_gate_off_control,3,3,id_reference,50062,0,24,25,7.706358227785165,1.8888202588245273,False,False,False
safety,A6c_gate_off_control,3,3,id_reference,50063,0,24,25,4.055317994647331,0.9939541554982942,False,False,False
safety,A6c_gate_off_control,3,3,id_reference,50064,0,24,25,4.559034985735626,1.1174146577691768,False,False,False
safety,A6c_gate_off_control,3,3,id_reference,50065,0,24,25,3.7280094221170885,0.9137311702167314,False,False,False
safety,A6c_gate_off_control,3,3,id_reference,50066,0,24,25,6.356567635634748,1.5579880109240554,False,False,False
safety,A6c_gate_off_control,3,3,id_reference,50067,0,24,25,4.556345340384328,1.1167554285355463,False,False,False
safety,A6c_gate_off_control,3,3,id_reference,50068,0,24,25,3.9486888334634624,0.9678194607602012,False,False,False
safety,A6c_gate_off_control,3,3,id_reference,50069,0,24,25,6.8389178161170925,1.6762115304923335,False,False,False
safety,A6c_gate_off_control,3,3,id_reference,50070,0,24,25,4.157184967592812,1.018921642931052,False,False,False
safety,A6c_gate_off_control,3,3,id_reference,50071,0,24,25,4.261065486216962,1.044382648282069,False,False,False
safety,A6c_gate_off_control,3,3,id_reference,50072,0,24,25,7.205608640798355,1.7660870641634565,False,False,False
safety,A6c_gate_off_control,3,3,id_reference,50073,0,24,25,7.824930589493477,1.9178822193915612,False,False,False
safety,A6c_gate_off_control,3,3,id_reference,50074,0,24,25,3.6719211669343497,0.8999839981362396,False,False,False
safety,A6c_gate_off_control,3,3,id_reference,50075,0,24,25,3.2893910509288924,0.8062262708979014,False,False,False
safety,A6c_gate_off_control,3,3,id_reference,50076,0,24,25,7.736787451668582,1.8962784294457786,True,False,True
safety,A6c_gate_off_control,3,3,id_reference,50077,0,24,25,4.449123266743044,1.0904754115806325,True,False,True
safety,A6c_gate_off_control,3,3,id_reference,50078,0,24,25,3.1865566742877185,0.7810216738415219,False,False,False
safety,A6c_gate_off_control,3,3,id_reference,50079,0,24,25,7.1163531281349375,1.7442106323201259,True,False,True
safety,A6c_gate_off_control,3,3,id_reference,50080,0,24,25,7.53384826635789,1.846538249558716,False,False,False
safety,A6c_gate_off_control,3,3,id_reference,50081,0,24,25,5.0690623660437115,1.2424218297700538,False,False,False
