scenario,controller,seed,steps,state_observations,unsafe_state_observations,unsafe_state_fraction,unsafe_episode,unsafe_entry_count,first_unsafe_observation,joint_position_violation_max_rad,joint_velocity_violation_max_rad_s,normalized_violation_mean,normalized_violation_max,normalized_violation_integral,command_attempts,candidate_constraint_violation_steps,candidate_constraint_violation_fraction,candidate_constraint_margin_min,executed_constraint_margin_min,safety_enabled,safety_infeasible,safety_certified_steps,safety_intervention_steps,safety_intervention_fraction,safety_correction_mean,safety_correction_max,fault_seen,success
ood_compound,C0_posthoc_hocbf_train_seed_22,621010,250,251,0,0.0,False,0,-1,0.0,0.0,0.0,0.0,0.0,250,237,0.948,-262.04192350906504,-9.237055564881302e-14,True,False,250,237,0.948,6.163973530145664,20.108900789743856,False,False
ood_compound,C0_posthoc_hocbf_train_seed_22,621011,250,251,0,0.0,False,0,-1,0.0,0.0,0.0,0.0,0.0,250,60,0.24,-380.7398996688019,-2.1316282072803006e-14,True,False,250,60,0.24,2.7235001724720758,27.734062430237916,False,False
ood_compound,C0_posthoc_hocbf_train_seed_22,621012,250,251,0,0.0,False,0,-1,0.0,0.0,0.0,0.0,0.0,250,250,1.0,-444.83668230648004,-2.842170943040401e-14,True,False,250,250,1.0,23.52464017858456,31.916843474140844,False,False
ood_compound,C0_posthoc_hocbf_train_seed_22,621013,250,251,0,0.0,False,0,-1,0.0,0.0,0.0,0.0,0.0,250,229,0.916,-104.55412100930835,-2.842170943040401e-14,True,False,250,229,0.916,6.083243079668217,10.141982983141363,False,False
ood_compound,C0_posthoc_hocbf_train_seed_22,621014,250,251,15,0.05976095617529881,True,1,156,0.036559568881774585,0.0,0.00047579058766588104,0.0119867438956638,0.002388468750082723,250,232,0.928,-408.0665523009895,-4.263256414560601e-14,True,False,250,232,0.928,17.078723610910302,30.175849872996185,False,False
ood_compound,C0_posthoc_hocbf_train_seed_22,621015,250,251,0,0.0,False,0,-1,0.0,0.0,0.0,0.0,0.0,250,250,1.0,-235.5004217825013,-4.263256414560601e-14,True,False,250,250,1.0,6.667451672847963,16.984024340647316,False,False
ood_compound,C0_posthoc_hocbf_train_seed_22,621016,250,251,0,0.0,False,0,-1,0.0,0.0,0.0,0.0,0.0,250,103,0.412,-283.7879469535644,-2.842170943040401e-14,True,False,250,103,0.412,5.861551214693731,29.15093283003184,False,False
ood_compound,C0_posthoc_hocbf_train_seed_22,621017,250,251,0,0.0,False,0,-1,0.0,0.0,0.0,0.0,0.0,250,250,1.0,-417.55414356184224,-2.842170943040401e-14,True,False,250,250,1.0,20.02544550715477,30.958778794724694,False,False
ood_compound,C0_posthoc_hocbf_train_seed_22,621018,250,251,0,0.0,False,0,-1,0.0,0.0,0.0,0.0,0.0,250,226,0.904,-107.96668437469862,-4.263256414560601e-14,True,False,250,226,0.904,3.3241681689775398,13.501618393469675,False,False
ood_compound,C0_posthoc_hocbf_train_seed_22,621019,250,251,10,0.0398406374501992,True,1,151,0.04096449475107189,0.0,0.00033108056248487436,0.013430981885597342,0.0016620244236740691,250,77,0.308,-296.94652612708336,-2.1316282072803006e-14,True,False,250,77,0.308,5.4874066186504855,27.71739724538464,False,False
ood_compound,C0_posthoc_hocbf_train_seed_22,621020,250,251,0,0.0,False,0,-1,0.0,0.0,0.0,0.0,0.0,250,101,0.404,-206.14861918073208,-2.1316282072803006e-14,True,False,250,101,0.404,4.511627487900527,29.217730579740007,False,False
