arm,scenario,seed,origin,outcome,steps,final_distance,success,unsafe_episode,normalized_violation_max,safety_infeasible,safety_intervention_fraction,true_delay,selected_lag,converged_at_step,prediction_error_rms_joint1,prediction_error_rms_joint2
fixed_hocbf,motor_fault,51856,official,success,48,0.047170060891276344,True,False,0.0,False,0.1875,1,,,,
adaptive_hocbf,motor_fault,51856,official,success,52,0.04761289441869779,True,False,0.0,False,0.17307692307692307,1,1,13,0.11000605686240365,0.12646724361847234
fixed_hocbf,motor_fault,51857,official,timeout,250,0.6391254250653305,False,False,0.0,False,0.1,1,,,,
adaptive_hocbf,motor_fault,51857,official,success,58,0.04847150582065664,True,False,0.0,False,0.2413793103448276,1,1,45,0.2681111264566706,0.9105643880791776
fixed_hocbf,motor_fault,51858,official,timeout,250,0.9383518421144698,False,True,0.23952854930296258,False,0.08,1,,,,
adaptive_hocbf,motor_fault,51858,official,success,50,0.04644271283171197,True,False,0.0,False,0.3,1,1,36,0.24731258551256363,1.2416170510680542
fixed_hocbf,motor_fault,51859,official,timeout,250,0.42673220156429914,False,False,0.0,False,0.052,2,,,,
adaptive_hocbf,motor_fault,51859,official,success,47,0.04828630169058906,True,False,0.0,False,0.23404255319148937,2,2,27,0.7033014189036437,1.1682156214576151
fixed_hocbf,motor_fault,51860,official,timeout,250,0.31398724216705076,False,False,0.0,False,0.076,1,,,,
adaptive_hocbf,motor_fault,51860,official,success,63,0.046947287547920186,True,False,0.0,False,0.2698412698412698,1,1,29,0.06086442730353802,0.24259892317996912
fixed_hocbf,motor_fault,51861,official,timeout,250,0.3429833365935846,False,True,0.4641369467625737,False,0.992,2,,,,
adaptive_hocbf,motor_fault,51861,official,abort,17,1.327730122056789,False,True,0.028907336217524726,True,0.8333333333333334,2,2,,0.8847955249236952,0.04613308367020055
fixed_hocbf,motor_fault,51862,official,success,86,0.049920845839652915,True,False,0.0,False,0.03488372093023256,0,,,,
adaptive_hocbf,motor_fault,51862,official,success,46,0.04689599190474851,True,False,0.0,False,0.06521739130434782,0,0,17,0.15322231788304697,0.9479568006890061
fixed_hocbf,motor_fault,51863,official,timeout,250,0.765378630785956,False,True,0.0418150467359335,False,0.016,2,,,,
adaptive_hocbf,motor_fault,51863,official,success,67,0.04959248282153007,True,False,0.0,False,0.23880597014925373,2,2,54,0.46190099179383026,2.065179195596918
fixed_hocbf,motor_fault,51864,official,timeout,250,1.043974661313209,False,False,0.0,False,0.092,2,,,,
adaptive_hocbf,motor_fault,51864,official,success,68,0.045762987853373904,True,False,0.0,False,0.23529411764705882,2,2,45,1.0139974612259073,0.5098618510486802
fixed_hocbf,motor_fault,51865,official,timeout,250,1.09738043557701,False,False,0.0,False,0.0,1,,,,
adaptive_hocbf,motor_fault,51865,official,success,34,0.049875651027964756,True,False,0.0,False,0.17647058823529413,1,1,21,0.10242481270685996,0.3122803198382176
fixed_hocbf,motor_fault,51866,official,timeout,250,0.5901359709808077,False,False,0.0,False,0.092,2,,,,
adaptive_hocbf,motor_fault,51866,official,success,69,0.047832338581992456,True,True,0.05410062735100496,False,0.2318840579710145,2,2,35,0.039156869485741035,0.22941600395241984
fixed_hocbf,motor_fault,51867,official,timeout,250,0.31909544801677525,False,True,0.4216432073915635,False,0.992,2,,,,
adaptive_hocbf,motor_fault,51867,official,success,72,0.04889696992329895,True,False,0.0,False,0.3055555555555556,2,2,19,0.9821413078312481,0.7205448644841873
fixed_hocbf,motor_fault,51868,official,timeout,250,1.901890387466973,False,False,0.0,False,1.0,2,,,,
adaptive_hocbf,motor_fault,51868,official,success,61,0.04963939980958769,True,False,0.0,False,0.32786885245901637,2,2,40,0.8237405256535872,0.2573187651905732
fixed_hocbf,motor_fault,51869,official,timeout,250,1.5661067690717638,False,True,0.03918894878392787,False,0.808,0,,,,
adaptive_hocbf,motor_fault,51869,official,success,73,0.04761814227186339,True,False,0.0,False,0.2602739726027397,0,0,54,0.16758773054111947,2.0468854832636936
fixed_hocbf,motor_fault,51870,official,timeout,250,0.2918664352127285,False,True,0.01190740496845244,False,0.076,2,,,,
adaptive_hocbf,motor_fault,51870,official,success,68,0.04229777278399156,True,True,0.07520835979347273,False,0.11764705882352941,2,2,5,0.5428716334929885,0.17184882468220283
fixed_hocbf,motor_fault,51871,official,timeout,250,0.7550091922060922,False,True,0.11826495579020913,False,0.996,2,,,,
adaptive_hocbf,motor_fault,51871,official,success,102,0.04979653122585909,True,False,0.0,False,0.8823529411764706,2,2,43,0.5176147993793992,0.14294722621290146
fixed_hocbf,motor_fault,51872,official,timeout,250,1.2992525671636934,False,False,0.0,False,0.756,0,,,,
adaptive_hocbf,motor_fault,51872,official,success,46,0.04721421681486912,True,False,0.0,False,0.10869565217391304,0,0,31,0.43284511702106154,1.895255556822927
fixed_hocbf,motor_fault,51873,official,timeout,250,1.4004508562339206,False,True,0.12525868827765713,False,0.08,0,,,,
adaptive_hocbf,motor_fault,51873,official,success,53,0.04971732916961329,True,False,0.0,False,0.2830188679245283,0,0,47,0.8327412692098619,1.3633068907497912
fixed_hocbf,motor_fault,51874,official,timeout,250,1.461835500868323,False,True,0.38220093148949585,False,0.8,2,,,,
adaptive_hocbf,motor_fault,51874,official,success,85,0.04999025161260137,True,False,0.0,False,0.2235294117647059,2,2,53,0.28872064057591373,1.3888940797250207
fixed_hocbf,motor_fault,51875,official,timeout,250,0.9913485091076628,False,False,0.0,False,0.0,1,,,,
adaptive_hocbf,motor_fault,51875,official,success,24,0.024571167490955073,True,False,0.0,False,0.0,1,1,8,0.18429251070862304,11.417668035713
fixed_hocbf,motor_fault,51876,official,timeout,250,0.4836588745577252,False,False,0.0,False,0.056,0,,,,
adaptive_hocbf,motor_fault,51876,official,success,57,0.04786092179866294,True,False,0.0,False,0.21052631578947367,0,0,41,1.761331799388868,0.4849248980036718
fixed_hocbf,motor_fault,51877,official,timeout,250,0.6174181468415048,False,False,0.0,False,0.068,2,,,,
adaptive_hocbf,motor_fault,51877,official,success,56,0.04899884111622278,True,False,0.0,False,0.25,2,2,32,1.5483178335475505,1.7507847435956883
fixed_hocbf,motor_fault,51878,official,timeout,250,0.254913901658687,False,False,0.0,False,0.124,0,,,,
adaptive_hocbf,motor_fault,51878,official,success,68,0.03370142568686192,True,False,0.0,False,0.4264705882352941,0,0,42,0.5996395366425418,0.11490174711868366
fixed_hocbf,motor_fault,51879,official,timeout,250,0.22251723277063964,False,False,0.0,False,0.004,0,,,,
adaptive_hocbf,motor_fault,51879,official,success,47,0.04638659652285091,True,False,0.0,False,0.02127659574468085,0,0,16,0.6047229877401891,0.4706556126378563
fixed_hocbf,motor_fault,51880,official,abort,22,1.1113588681535442,False,True,0.12972354387575846,True,0.9130434782608695,2,,,,
adaptive_hocbf,motor_fault,51880,official,success,87,0.049896654107420155,True,False,0.0,False,1.0,2,2,18,0.12997435779579608,1.2766101098922984
fixed_hocbf,motor_fault,51881,official,timeout,250,0.7401988579860717,False,False,0.0,False,0.08,0,,,,
adaptive_hocbf,motor_fault,51881,official,success,60,0.04937200942398557,True,False,0.0,False,0.3,0,0,42,1.096335315353493,1.1193933263699734
fixed_hocbf,motor_fault,51882,official,timeout,250,0.5227912524360812,False,False,0.0,False,0.056,1,,,,
adaptive_hocbf,motor_fault,51882,official,success,52,0.04599802265430879,True,False,0.0,False,0.19230769230769232,1,1,5,0.06141080997330318,0.15240811889054287
fixed_hocbf,motor_fault,51883,official,timeout,250,0.9692891615733245,False,True,0.16263757121801103,False,0.964,2,,,,
adaptive_hocbf,motor_fault,51883,official,timeout,250,0.22528859822361022,False,True,4.861589477568664e-05,False,1.0,2,2,46,0.6953208267761214,0.17671811804384222
fixed_hocbf,motor_fault,51884,official,timeout,250,0.5742802448415231,False,False,0.0,False,0.012,2,,,,
adaptive_hocbf,motor_fault,51884,official,success,49,0.047776446086955575,True,False,0.0,False,0.061224489795918366,2,2,5,0.22483577644842234,0.6649884581779606
fixed_hocbf,motor_fault,51885,official,timeout,250,0.5085216610274343,False,True,0.0739370455853886,False,0.996,2,,,,
adaptive_hocbf,motor_fault,51885,official,timeout,250,0.6650289182494624,False,False,0.0,False,0.992,2,2,46,0.009838492189810859,0.3412989773887832
fixed_hocbf,motor_fault,51886,official,timeout,250,0.8496562640725629,False,True,0.06470320639676917,False,1.0,2,,,,
adaptive_hocbf,motor_fault,51886,official,success,68,0.046486761632520156,True,False,0.0,False,0.3382352941176471,2,2,43,0.07829256695220699,0.03130069699273758
fixed_hocbf,motor_fault,51887,official,timeout,250,1.0737753116423847,False,True,0.1606417356495957,False,0.088,1,,,,
adaptive_hocbf,motor_fault,51887,official,success,57,0.04592280899432343,True,False,0.0,False,0.3157894736842105,1,1,43,0.0848493388445868,1.657339140623646
fixed_hocbf,motor_fault,51888,official,timeout,250,1.108836044239343,False,False,0.0,False,0.0,2,,,,
adaptive_hocbf,motor_fault,51888,official,success,46,0.04579289172209164,True,False,0.0,False,0.021739130434782608,2,2,20,0.3628033049219882,0.5658605964809483
fixed_hocbf,motor_fault,51889,official,timeout,250,0.8600948753416283,False,False,0.0,False,0.0,0,,,,
adaptive_hocbf,motor_fault,51889,official,success,38,0.04929044618022148,True,False,0.0,False,0.05263157894736842,0,0,34,0.14031705354069954,0.3601322731085498
fixed_hocbf,motor_fault,51890,official,timeout,250,0.46988625034700593,False,False,0.0,False,0.0,0,,,,
adaptive_hocbf,motor_fault,51890,official,success,49,0.04705416593150781,True,False,0.0,False,0.0,0,0,13,0.15300017922009196,0.3147239999948206
fixed_hocbf,motor_fault,51891,official,timeout,250,1.2831799702152629,False,False,0.0,False,0.756,0,,,,
adaptive_hocbf,motor_fault,51891,official,success,43,0.04133070925447454,True,False,0.0,False,0.27906976744186046,0,0,,1.1421995620232486,1.6454579975509231
fixed_hocbf,motor_fault,51892,official,timeout,250,0.7306856970448559,False,False,0.0,False,0.008,0,,,,
adaptive_hocbf,motor_fault,51892,official,success,47,0.04941247244883151,True,False,0.0,False,0.0425531914893617,0,0,5,0.06573786161757429,0.24045754358514435
fixed_hocbf,motor_fault,51893,official,timeout,250,1.059024756639616,False,False,0.0,False,0.068,2,,,,
adaptive_hocbf,motor_fault,51893,official,success,56,0.04575819797568542,True,False,0.0,False,0.23214285714285715,2,2,43,0.18612460586936513,0.3327917482043654
fixed_hocbf,motor_fault,51894,official,timeout,250,0.33911477433505777,False,False,0.0,False,0.288,2,,,,
adaptive_hocbf,motor_fault,51894,official,abort,17,1.131035860937341,False,False,0.0,True,0.8888888888888888,2,2,,0.25190119476090395,0.02776853985821158
fixed_hocbf,motor_fault,51895,official,timeout,250,0.939851212798813,False,False,0.0,False,0.0,1,,,,
adaptive_hocbf,motor_fault,51895,official,success,43,0.048236759201218955,True,False,0.0,False,0.046511627906976744,1,1,22,0.04291633202658474,0.12553005664094033
fixed_hocbf,motor_fault,51896,official,timeout,250,1.316369343748159,False,False,0.0,False,0.912,2,,,,
adaptive_hocbf,motor_fault,51896,official,success,52,0.04781965124615423,True,False,0.0,False,0.19230769230769232,2,2,14,0.038317908624619736,1.5648494423220993
fixed_hocbf,motor_fault,51897,official,timeout,250,0.2602743157166323,False,False,0.0,False,0.016,2,,,,
adaptive_hocbf,motor_fault,51897,official,success,49,0.04847615216898552,True,False,0.0,False,0.08163265306122448,2,2,11,0.14708222873719845,0.35413292507897187
fixed_hocbf,motor_fault,51898,official,timeout,250,1.461113721549905,False,False,0.0,False,0.796,2,,,,
adaptive_hocbf,motor_fault,51898,official,success,50,0.04639667655371815,True,False,0.0,False,0.22,2,2,19,0.1185760965392438,0.6232420702091462
fixed_hocbf,motor_fault,51899,official,timeout,250,0.378012120310831,False,False,0.0,False,0.996,1,,,,
adaptive_hocbf,motor_fault,51899,official,timeout,250,0.083392252083496,False,True,6.523694866642905e-08,False,0.988,1,1,50,0.061999045851074096,0.40812910266278374
fixed_hocbf,motor_fault,51900,official,timeout,250,1.0872912721204224,False,False,0.0,False,0.0,0,,,,
adaptive_hocbf,motor_fault,51900,official,success,40,0.046376435230803016,True,False,0.0,False,0.2,0,0,32,0.15288576380460112,0.29439214381354206
fixed_hocbf,motor_fault,51901,official,timeout,250,1.2509168237559216,False,False,0.0,False,0.964,1,,,,
adaptive_hocbf,motor_fault,51901,official,success,56,0.045628617354427865,True,False,0.0,False,0.2857142857142857,1,1,41,0.6251145955118061,1.0260103338215882
fixed_hocbf,motor_fault,51902,official,timeout,250,0.4375825632573191,False,False,0.0,False,0.164,1,,,,
adaptive_hocbf,motor_fault,51902,official,success,69,0.047783283586932374,True,False,0.0,False,0.4057971014492754,1,1,40,0.09591372965090506,0.9712808432674854
fixed_hocbf,motor_fault,51903,official,timeout,250,0.9436462517895501,False,False,0.0,False,0.072,0,,,,
adaptive_hocbf,motor_fault,51903,official,success,54,0.04836182966335539,True,False,0.0,False,0.24074074074074073,0,0,38,0.2655017256111264,1.747525739979031
fixed_hocbf,motor_fault,51904,official,timeout,250,1.0617017268593163,False,False,0.0,False,0.0,1,,,,
adaptive_hocbf,motor_fault,51904,official,success,37,0.04753376180951583,True,False,0.0,False,0.16216216216216217,1,1,29,0.07136442415758446,1.0173962790636357
fixed_hocbf,motor_fault,51905,official,timeout,250,0.312839497054499,False,False,0.0,False,0.1,1,,,,
adaptive_hocbf,motor_fault,51905,official,success,67,0.046491483522570216,True,False,0.0,False,0.26865671641791045,1,1,42,0.13459541169795988,0.11551129810358307
fixed_hocbf,motor_fault,51906,official,timeout,250,0.342450438595665,False,False,0.0,False,0.06,2,,,,
adaptive_hocbf,motor_fault,51906,official,success,63,0.04653256211978401,True,False,0.0,False,0.19047619047619047,2,2,17,0.1714699608095489,0.20298466020889297
fixed_hocbf,motor_fault,51907,official,timeout,250,0.6423044481924384,False,True,0.21453567502311613,False,1.0,1,,,,
adaptive_hocbf,motor_fault,51907,official,success,68,0.04657952901503637,True,False,0.0,False,0.3382352941176471,1,1,43,0.26023962668576356,0.09364014570426274
fixed_hocbf,motor_fault,51908,official,timeout,250,0.248199813583445,False,False,0.0,False,0.084,2,,,,
adaptive_hocbf,motor_fault,51908,official,success,58,0.04558505571534827,True,False,0.0,False,0.2413793103448276,2,2,42,0.5951659130064124,0.8556086268032114
fixed_hocbf,motor_fault,51909,official,timeout,250,1.0103204472636313,False,True,0.29137538108317024,False,0.08,1,,,,
adaptive_hocbf,motor_fault,51909,official,success,50,0.048371562901730045,True,False,0.0,False,0.28,1,1,38,0.3256084345859612,1.0953576433314116
fixed_hocbf,motor_fault,51910,official,timeout,250,0.3594360544906089,False,False,0.0,False,0.1,0,,,,
adaptive_hocbf,motor_fault,51910,official,success,61,0.048083806672411654,True,False,0.0,False,0.29508196721311475,0,0,18,0.12909161147391224,0.437544630192475
fixed_hocbf,motor_fault,51911,official,timeout,250,0.9200899610044816,False,True,0.050497151790587,False,0.124,1,,,,
adaptive_hocbf,motor_fault,51911,official,success,70,0.045803374696893766,True,False,0.0,False,0.2571428571428571,1,1,36,0.18842165290604818,0.5776151296940607
fixed_hocbf,motor_fault,51912,official,timeout,250,0.915790833539394,False,False,0.0,False,0.044,1,,,,
adaptive_hocbf,motor_fault,51912,official,success,49,0.04730285668800198,True,False,0.0,False,0.20408163265306123,1,1,20,0.3455575093034755,1.2245701501880588
fixed_hocbf,motor_fault,51913,official,timeout,250,0.9659123555877035,False,False,0.0,False,0.544,1,,,,
adaptive_hocbf,motor_fault,51913,official,success,53,0.047230516085460576,True,False,0.0,False,0.20754716981132076,1,1,38,0.26098108921711916,0.7903792973165418
fixed_hocbf,motor_fault,51914,official,timeout,250,0.5402959190298157,False,True,0.2708809940684225,False,0.972,1,,,,
adaptive_hocbf,motor_fault,51914,official,timeout,250,0.6496622854284481,False,True,0.0165677585050803,False,0.956,1,1,57,0.09583365142555886,0.008144362505009857
fixed_hocbf,motor_fault,51915,official,timeout,250,0.7535590856575416,False,False,0.0,False,0.248,1,,,,
adaptive_hocbf,motor_fault,51915,official,success,64,0.04737305937000087,True,False,0.0,False,0.296875,1,1,17,0.11001539912513221,0.9106786623389689
fixed_hocbf,motor_fault,51916,official,timeout,250,0.32588851762270205,False,True,0.13212331549376066,False,0.104,2,,,,
adaptive_hocbf,motor_fault,51916,official,success,67,0.045846356207249764,True,False,0.0,False,0.11940298507462686,2,2,5,0.5349748015160234,0.13945574767791116
fixed_hocbf,motor_fault,51917,official,timeout,250,1.1557110241488844,False,False,0.0,False,1.0,1,,,,
adaptive_hocbf,motor_fault,51917,official,success,53,0.04864273038381544,True,False,0.0,False,0.32075471698113206,1,1,32,0.19637362891023882,2.0306223295875725
fixed_hocbf,motor_fault,51918,official,timeout,250,0.09406521146841032,False,False,0.0,False,0.032,2,,,,
adaptive_hocbf,motor_fault,51918,official,success,39,0.04865387209858506,True,False,0.0,False,0.20512820512820512,2,2,30,0.03838873421041123,1.0430359032819743
fixed_hocbf,motor_fault,51919,official,timeout,250,0.7844362617195149,False,True,0.23557469930928207,False,0.116,2,,,,
adaptive_hocbf,motor_fault,51919,official,success,48,0.04994290486938071,True,False,0.0,False,0.25,2,2,32,0.7301095798172854,0.8711059039279195
fixed_hocbf,motor_fault,51920,official,timeout,250,0.36821133856224764,False,False,0.0,False,0.028,0,,,,
adaptive_hocbf,motor_fault,51920,official,success,45,0.046550827453520925,True,False,0.0,False,0.17777777777777778,0,0,27,0.09453095344307509,1.041335702314637
fixed_hocbf,motor_fault,51921,official,timeout,250,0.8850315647715487,False,False,0.0,False,0.132,0,,,,
adaptive_hocbf,motor_fault,51921,official,success,67,0.049216852891617896,True,False,0.0,False,0.2537313432835821,0,0,43,0.15012729674247613,0.24315599972894011
fixed_hocbf,motor_fault,51922,official,timeout,250,0.8057728579536277,False,False,0.0,False,0.0,0,,,,
adaptive_hocbf,motor_fault,51922,official,success,44,0.04036608656363334,True,False,0.0,False,0.0,0,0,14,0.09494204002698889,1.6188053653028542
fixed_hocbf,motor_fault,51923,official,timeout,250,0.3314310788162121,False,False,0.0,False,0.064,0,,,,
adaptive_hocbf,motor_fault,51923,official,success,58,0.04675698215419514,True,False,0.0,False,0.22413793103448276,0,0,18,0.2827587842529399,1.2380095946139367
fixed_hocbf,motor_fault,51924,official,timeout,250,0.7026127918130471,False,False,0.0,False,0.0,1,,,,
adaptive_hocbf,motor_fault,51924,official,success,37,0.04491079058104277,True,False,0.0,False,0.0,1,1,,0.20604047979331416,1.1963901585267231
fixed_hocbf,motor_fault,51925,official,timeout,250,0.9194883674945264,False,True,0.057144014690206246,False,0.124,2,,,,
adaptive_hocbf,motor_fault,51925,official,success,78,0.04881501277014018,True,False,0.0,False,0.2564102564102564,2,2,49,0.19724533683989554,1.3092166292088319
fixed_hocbf,motor_fault,51926,official,timeout,250,0.5948509786156229,False,True,0.477521900640049,False,1.0,0,,,,
adaptive_hocbf,motor_fault,51926,official,timeout,250,0.5965825157703176,False,True,1.1935113298395515e-08,False,0.964,0,0,47,0.11286434986876076,0.07541189386651131
fixed_hocbf,motor_fault,51927,official,timeout,250,0.16790101832915996,False,False,0.0,False,0.112,1,,,,
adaptive_hocbf,motor_fault,51927,official,success,64,0.04002272201563106,True,False,0.0,False,0.46875,1,1,9,0.16483747383683625,0.043677509320426355
fixed_hocbf,motor_fault,51928,official,timeout,250,1.0155749780218255,False,False,0.0,False,0.34,1,,,,
adaptive_hocbf,motor_fault,51928,official,success,88,0.04822131743908304,True,False,0.0,False,0.29545454545454547,1,1,50,0.03608601990691022,0.6122664841711927
fixed_hocbf,motor_fault,51929,official,timeout,250,1.466149165094307,False,False,0.0,False,0.1,0,,,,
adaptive_hocbf,motor_fault,51929,official,success,71,0.04787186770234228,True,False,0.0,False,0.2535211267605634,0,0,49,0.5107405346740188,1.028478611367446
fixed_hocbf,motor_fault,51930,official,timeout,250,0.5107345800856188,False,False,0.0,False,0.02,1,,,,
adaptive_hocbf,motor_fault,51930,official,success,57,0.03686548429556793,True,False,0.0,False,0.12280701754385964,1,1,49,0.862985421465979,1.080706262345521
fixed_hocbf,motor_fault,51931,official,timeout,250,1.0485842103911722,False,True,0.3294204807796821,False,0.18,2,,,,
adaptive_hocbf,motor_fault,51931,official,success,95,0.04542432801067056,True,False,0.0,False,0.22105263157894736,2,2,47,0.33345693072159355,0.5745032298673121
fixed_hocbf,motor_fault,51932,official,timeout,250,0.29280810180346617,False,False,0.0,False,0.044,2,,,,
adaptive_hocbf,motor_fault,51932,official,success,49,0.048250361265950246,True,False,0.0,False,0.20408163265306123,2,2,19,0.36652449775822676,1.921150994347292
fixed_hocbf,motor_fault,51933,official,timeout,250,1.3258165514471578,False,False,0.0,False,0.4,2,,,,
adaptive_hocbf,motor_fault,51933,official,success,43,0.04995650258075496,True,False,0.0,False,0.2558139534883721,2,2,28,0.15554034903774228,1.6588234824375105
fixed_hocbf,motor_fault,51934,official,timeout,250,0.6353842504819154,False,False,0.0,False,0.564,0,,,,
adaptive_hocbf,motor_fault,51934,official,success,83,0.04972732205398337,True,False,0.0,False,0.37349397590361444,0,0,46,1.2405007706301108,0.12483376909921706
fixed_hocbf,motor_fault,51935,official,timeout,250,0.4710630295674361,False,True,0.46721766833545786,False,0.988,2,,,,
adaptive_hocbf,motor_fault,51935,official,timeout,250,0.9267757863232566,False,True,1.1292916869027601e-05,False,0.908,2,2,57,0.09669877738936615,0.26834557728372277
fixed_hocbf,motor_fault,51936,official,abort,55,1.6109388699087317,False,True,0.016097181825372564,True,0.9464285714285714,1,,,,
adaptive_hocbf,motor_fault,51936,official,success,69,0.04662650114586595,True,False,0.0,False,0.37681159420289856,1,1,38,0.19844818359194188,0.20397698923703717
fixed_hocbf,motor_fault,51937,official,success,232,0.04974401406332478,True,True,0.4844452770119954,False,1.0,2,,,,
adaptive_hocbf,motor_fault,51937,official,timeout,250,0.29624240907549626,False,True,5.4639373909450985e-05,False,0.968,2,2,47,0.1985360192491097,0.044705898189115724
fixed_hocbf,motor_fault,51938,official,timeout,250,0.7162409658978887,False,True,0.06917691230714616,False,0.036,0,,,,
adaptive_hocbf,motor_fault,51938,official,success,47,0.04663405301130032,True,False,0.0,False,0.2127659574468085,0,0,38,0.4038255519304461,1.2045577480286656
fixed_hocbf,motor_fault,51939,official,timeout,250,0.46874580095346163,False,False,0.0,False,0.048,0,,,,
adaptive_hocbf,motor_fault,51939,official,success,50,0.04576891623040032,True,False,0.0,False,0.2,0,0,20,0.1683078916545195,1.3763999931832183
fixed_hocbf,motor_fault,51940,official,timeout,250,1.0609785474118847,False,True,0.07474912433620706,False,0.156,2,,,,
adaptive_hocbf,motor_fault,51940,official,success,82,0.046427491566579736,True,False,0.0,False,0.25609756097560976,2,2,52,0.0875305389417638,1.3973495636020092
fixed_hocbf,motor_fault,51941,official,timeout,250,0.5852414787219993,False,False,0.0,False,0.06,1,,,,
adaptive_hocbf,motor_fault,51941,official,success,51,0.04930720158153563,True,False,0.0,False,0.21568627450980393,1,1,33,0.08259789610749868,1.3780415273572524
fixed_hocbf,motor_fault,51942,official,timeout,250,1.0260404273809116,False,True,0.14004166470892626,False,0.096,0,,,,
adaptive_hocbf,motor_fault,51942,official,success,60,0.04642391975016942,True,False,0.0,False,0.31666666666666665,0,0,46,0.5000159090636753,1.0164386834735069
fixed_hocbf,motor_fault,51943,official,timeout,250,0.8794359905412796,False,False,0.0,False,0.024,1,,,,
adaptive_hocbf,motor_fault,51943,official,success,80,0.047418636233781127,True,False,0.0,False,0.175,1,1,55,0.2234446035036733,2.630278326471438
fixed_hocbf,motor_fault,51944,official,timeout,250,0.946906628387431,False,True,0.14495381089109372,False,0.076,0,,,,
adaptive_hocbf,motor_fault,51944,official,success,48,0.0464133920967406,True,False,0.0,False,0.22916666666666666,0,0,36,0.3072834824332674,1.168875511595011
fixed_hocbf,motor_fault,51945,official,timeout,250,1.565839595337022,False,False,0.0,False,0.88,2,,,,
adaptive_hocbf,motor_fault,51945,official,success,52,0.049541404714193236,True,False,0.0,False,0.19230769230769232,2,2,5,0.13422591023363437,0.6777711570585446
fixed_hocbf,motor_fault,51946,official,timeout,250,0.8899950255026842,False,False,0.0,False,0.004,0,,,,
adaptive_hocbf,motor_fault,51946,official,success,45,0.04391682180412494,True,False,0.0,False,0.022222222222222223,0,0,,0.7098534482926196,1.5465171476742907
fixed_hocbf,motor_fault,51947,official,timeout,250,1.185338323154486,False,False,0.0,False,0.12,0,,,,
adaptive_hocbf,motor_fault,51947,official,success,46,0.047258347163104716,True,False,0.0,False,0.30434782608695654,0,0,43,0.08221615141107902,0.7837681208271676
fixed_hocbf,motor_fault,51948,official,timeout,250,1.8780813670899985,False,True,0.28900875350195343,False,1.0,2,,,,
adaptive_hocbf,motor_fault,51948,official,success,50,0.04897762154597087,True,False,0.0,False,0.3,2,2,33,0.3071540455120349,0.9101225765777406
fixed_hocbf,motor_fault,51949,official,timeout,250,0.4454966371523907,False,False,0.0,False,0.164,1,,,,
adaptive_hocbf,motor_fault,51949,official,success,61,0.04665940821411214,True,False,0.0,False,0.3114754098360656,1,1,5,0.3590153306491745,0.4956120491265233
fixed_hocbf,motor_fault,51950,official,timeout,250,1.5375007115890251,False,True,0.10748720508466936,False,0.828,1,,,,
adaptive_hocbf,motor_fault,51950,official,success,77,0.04877295958751453,True,False,0.0,False,0.24675324675324675,1,1,53,0.08462747914968946,1.7118694708456925
fixed_hocbf,motor_fault,51951,official,timeout,250,0.5765058918191385,False,True,0.4413910497273256,False,1.0,2,,,,
adaptive_hocbf,motor_fault,51951,official,timeout,250,0.7855985405261189,False,True,1.8480536736621587e-08,False,0.972,2,2,45,0.19722994820165826,0.18600541549864888
fixed_hocbf,motor_fault,51952,official,timeout,250,0.1145693921358272,False,True,0.48041600897006176,False,0.988,1,,,,
adaptive_hocbf,motor_fault,51952,official,success,75,0.043940271650798654,True,False,0.0,False,0.44,1,1,43,0.29981216126980503,0.07618589768841218
fixed_hocbf,motor_fault,51953,official,timeout,250,0.2992527466757248,False,False,0.0,False,0.024,1,,,,
adaptive_hocbf,motor_fault,51953,official,success,64,0.03665907234045578,True,False,0.0,False,0.09375,1,1,18,1.250738693703428,0.5463764118824247
fixed_hocbf,motor_fault,51954,official,timeout,250,0.817087259031687,False,False,0.0,False,0.168,0,,,,
adaptive_hocbf,motor_fault,51954,official,success,78,0.04662028951399083,True,False,0.0,False,0.28205128205128205,0,0,53,0.22325886680507892,0.8496202318708389
fixed_hocbf,motor_fault,51955,official,timeout,250,0.8641590870244708,False,False,0.0,False,0.0,2,,,,
adaptive_hocbf,motor_fault,51955,official,success,60,0.04602517362801248,True,False,0.0,False,0.11666666666666667,2,2,36,0.2082647470280354,1.000376416223607
fixed_hocbf,motor_fault,51956,official,success,193,0.037301976866414906,True,True,0.42472581789306374,False,1.0,0,,,,
adaptive_hocbf,motor_fault,51956,official,success,69,0.038765370421930026,True,False,0.0,False,0.391304347826087,0,0,52,0.48491278022248496,0.07495326489554749
fixed_hocbf,motor_fault,51957,official,timeout,250,1.7971607644751997,False,False,0.0,False,1.0,2,,,,
adaptive_hocbf,motor_fault,51957,official,success,58,0.04836085912231952,True,False,0.0,False,0.29310344827586204,2,2,35,0.8089451807391622,0.6893624429439837
fixed_hocbf,motor_fault,51958,official,timeout,250,0.5080726471626449,False,False,0.0,False,0.996,2,,,,
adaptive_hocbf,motor_fault,51958,official,timeout,250,0.23929470110949788,False,True,3.985792712710202e-06,False,0.992,2,2,45,0.041638425500810275,0.3534980384238506
fixed_hocbf,motor_fault,51959,official,abort,56,1.3557078314007835,False,False,0.0,True,0.9298245614035088,1,,,,
adaptive_hocbf,motor_fault,51959,official,success,66,0.03707707414210355,True,False,0.0,False,0.36363636363636365,1,1,37,0.2281656030242813,0.08961303748062821
fixed_hocbf,motor_fault,51960,official,timeout,250,0.23828561156010644,False,False,0.0,False,0.0,1,,,,
