scenario,controller,seed,steps,uncertainty_scale_mean,uncertainty_scale_min,uncertainty_norm_mean,uncertainty_norm_max,raw_residual_norm_mean,gated_residual_norm_mean
ood_compound,A4_train_seed_1,50042,250,0.1000341465658106,0.1,5.102801120533444,11.753603078191855,8.998699151192428,0.900255217834583
ood_compound,A4_train_seed_1,50043,250,0.1,0.1,8.687201439556565,10.849119876070752,9.22094623760082,0.9220946237600822
ood_compound,A4_train_seed_1,50044,250,0.1,0.1,6.197551128045088,12.714810716575727,5.059418127451911,0.5059418127451912
ood_compound,A4_train_seed_1,50045,250,0.1,0.1,7.491834733138263,13.604512283853712,9.0969505315188,0.9096950531518799
ood_compound,A4_train_seed_1,50046,250,0.1,0.1,7.2303557812051675,12.182062414787191,9.792428205807285,0.9792428205807285
ood_compound,A4_train_seed_1,50047,250,0.1,0.1,10.063514080695352,12.81962886551354,7.11111957776192,0.7111119577761921
ood_compound,A4_train_seed_1,50048,250,0.1,0.1,5.767638330054799,10.965558768551155,10.077854008877082,1.0077854008877083
ood_compound,A4_train_seed_1,50049,250,0.1,0.1,6.921542221846115,14.791961723187287,9.945196157866338,0.994519615786634
ood_compound,A4_train_seed_1,50050,250,0.10000308064083811,0.1,7.73071399692761,15.720107794986875,9.764785274286558,0.9765044834051972
ood_compound,A4_train_seed_1,50051,250,0.10000489872846302,0.1,5.197840356702385,11.972437753611331,9.474805287022916,0.9475167909764399
ood_compound,A4_train_seed_1,50052,250,0.10080988698558124,0.1,7.545522232940678,17.032308242176633,8.100615479211491,0.818272557066829
ood_compound,A4_train_seed_1,50053,250,0.1,0.1,5.9125510143527755,12.583293494338172,6.150985199456089,0.6150985199456089
