scenario,controller,seed,reward,steps,success,final_distance,max_speed,max_command_torque,fault_seen
heldout,sac_train_seed_0,40052,-61.86099363828382,75,True,0.0499637724031896,10.82247320317043,40.0,False
heldout,sac_train_seed_0,40053,-70.64109587964978,250,False,0.13361205946926644,5.72898389064267,40.0,False
heldout,sac_train_seed_0,40054,-138.14348667454283,250,False,0.05419893365602537,7.053460769160799,40.0,False
heldout,sac_train_seed_0,40055,-43.62020054963999,56,True,0.03635278237854517,10.367527975493983,40.0,False
heldout,sac_train_seed_0,40056,-69.77336890008331,250,False,0.21427638355150436,5.058241839948393,35.17131042480469,False
heldout,sac_train_seed_0,40057,-63.64251022401928,81,True,0.04825887486332513,12.457794786072528,40.0,False
heldout,sac_train_seed_0,40058,-158.44224743645967,250,False,0.4433687460493189,8.607266457349432,40.0,False
heldout,sac_train_seed_0,40059,-63.93664630745053,250,False,0.07591032346960888,4.073556876868932,40.0,False
heldout,sac_train_seed_0,40060,-45.59771676654607,250,False,0.09603916265564444,6.059584156280896,36.34307098388672,False
heldout,sac_train_seed_0,40061,-96.54768650328278,250,False,0.1380685628955819,10.254659738565508,40.0,False
heldout,sac_train_seed_0,40062,-87.7828207360266,250,False,0.1064533237472208,13.813088348019116,40.0,False
heldout,sac_train_seed_0,40063,-70.61757151304387,250,False,0.10584482788647027,4.475220377512837,36.47200012207031,False
heldout,sac_train_seed_0,40064,-16.092493055485253,49,True,0.04370728077897139,8.919027357516649,35.09536361694336,False
heldout,sac_train_seed_0,40065,-171.0849868289655,250,False,0.33365553178787377,8.777339142985372,40.0,False
heldout,sac_train_seed_0,40066,-68.94520033542018,63,True,0.04806028975039382,12.710820125529274,40.0,False
heldout,sac_train_seed_0,40067,-20.991968765879818,41,True,0.04940462215151437,7.008766830680642,40.0,False
heldout,sac_train_seed_0,40068,-24.699607641901444,65,True,0.04993040431413453,5.674025289175708,40.0,False
heldout,sac_train_seed_0,40069,-109.5846659228922,79,True,0.049589753755330306,9.230404393887808,40.0,False
heldout,sac_train_seed_0,40070,-17.742503398197357,44,True,0.04164206590977611,7.0344795802034685,40.0,False
heldout,sac_train_seed_0,40071,-48.56839941991247,74,True,0.046228307271878044,3.49782374514558,40.0,False
heldout,sac_train_seed_0,40072,-21.195769746419916,43,True,0.04626021043807591,7.528479896216764,40.0,False
heldout,sac_train_seed_0,40073,-47.22824984192292,56,True,0.025489377112378447,11.60546569322589,40.0,False
heldout,sac_train_seed_0,40074,-32.91835059906684,55,True,0.03287224129020326,10.595475649735159,40.0,False
heldout,sac_train_seed_0,40075,-124.18079175142755,250,False,0.0750240304614977,8.378531435262357,40.0,False
heldout,sac_train_seed_0,40076,-27.415225089074056,40,True,0.04300935284677476,8.909383377725682,40.0,False
heldout,sac_train_seed_0,40077,-30.0783739254575,45,True,0.03800111273776192,7.93143301976167,40.0,False
heldout,sac_train_seed_0,40078,-76.69406096156932,64,True,0.045507717163885714,11.887826165285317,40.0,False
heldout,sac_train_seed_0,40079,-34.26114099062684,49,True,0.04919874936810228,8.861714909893918,40.0,False
heldout,sac_train_seed_0,40080,-64.09420857594264,250,False,0.07937299475792292,14.747876360237417,40.0,False
heldout,sac_train_seed_0,40081,-70.93268870302994,100,True,0.047829665743003284,8.340998835116462,40.0,False
heldout,sac_train_seed_0,40082,-116.99814174642474,250,False,0.05371138887171195,14.15505888769718,40.0,False
heldout,sac_train_seed_0,40083,-149.0497671171192,250,False,0.35614353534065024,10.139448651316135,40.0,False
heldout,sac_train_seed_0,40084,-77.26247005007859,64,True,0.04681378552658086,9.744138479741954,40.0,False
heldout,sac_train_seed_0,40085,-120.57329236621857,250,False,0.21183559139224425,9.662942665676473,40.0,False
heldout,sac_train_seed_0,40086,-15.906146483316293,33,True,0.0264773853030524,5.196299259610318,40.0,False
heldout,sac_train_seed_0,40087,-112.08483276513181,250,False,0.09769057161706375,9.586116010629018,40.0,False
heldout,sac_train_seed_0,40088,-67.57760598619983,250,False,0.13914653166853197,8.690144703453464,40.0,False
heldout,sac_train_seed_0,40089,-38.75229414230751,55,True,0.029977725655415857,10.939126108952145,40.0,False
heldout,sac_train_seed_0,40090,-69.0232505119837,50,True,0.045268513201840554,15.561292940781067,40.0,False
heldout,sac_train_seed_0,40091,-99.9506732267625,250,False,0.07902603607480956,12.283867733207781,40.0,False
heldout,sac_train_seed_0,40092,-6.0477808503409385,54,True,0.048429980959522584,5.335344419347242,33.31942367553711,False
heldout,sac_train_seed_0,40093,-75.66579421674413,105,True,0.048807027413810766,5.831236122217187,40.0,False
heldout,sac_train_seed_0,40094,-34.603214531752876,49,True,0.022066456543845075,7.60594143547231,40.0,False
heldout,sac_train_seed_0,40095,-58.50872215718679,83,True,0.04875082757091689,6.983917735816917,40.0,False
heldout,sac_train_seed_0,40096,-105.13730656365125,250,False,0.18267898212378791,7.887985738058969,40.0,False
heldout,sac_train_seed_0,40097,-98.04969493357636,250,False,0.10647175271120406,17.865196956942516,40.0,False
heldout,sac_train_seed_0,40098,-75.2025340869438,62,True,0.027128451882838016,10.65721382204387,40.0,False
heldout,sac_train_seed_0,40099,-73.54256717483342,85,True,0.04946684287422938,8.233331717598988,40.0,False
heldout,sac_train_seed_1,40000,-66.67433779714362,71,True,0.047471094497977366,9.768261673389793,40.0,False
heldout,sac_train_seed_1,40001,-53.57644791662287,63,True,0.02194730520189225,10.797120546146353,40.0,False
heldout,sac_train_seed_1,40002,-156.2265559180602,250,False,0.10331447818722157,9.349004248934515,40.0,False
heldout,sac_train_seed_1,40003,-112.28075725198346,250,False,0.06636880123643069,13.122688427473378,40.0,False
heldout,sac_train_seed_1,40004,-69.66071790087699,58,True,0.023639971084362072,14.90875217826297,40.0,False
heldout,sac_train_seed_1,40005,-59.011374120751896,65,True,0.04737598702510772,10.619578430017619,40.0,False
heldout,sac_train_seed_1,40006,-69.0579423719548,61,True,0.049538822550400284,12.34536216061914,40.0,False
heldout,sac_train_seed_1,40007,-57.50530083429058,62,True,0.03872372186274067,10.493708982507012,40.0,False
heldout,sac_train_seed_1,40008,-30.589281779068546,40,True,0.04734916011701664,6.970209274829599,40.0,False
heldout,sac_train_seed_1,40009,-24.867510715033127,36,True,0.04878269970589982,8.42031946263979,40.0,False
heldout,sac_train_seed_1,40010,-40.20870996291417,57,True,0.021446418762737274,7.860526540674848,40.0,False
