scenario,controller,seed,steps,command_attempts,safety_infeasible,safety_certified_steps,safety_intervention_steps,unsafe_state_steps,safety_correction_mean,safety_correction_max,safety_correction_sum,safety_constraint_margin_min,uncertainty_scale_mean,uncertainty_scale_min,uncertainty_norm_mean,uncertainty_norm_max,raw_residual_norm_mean,gated_residual_norm_mean,context_latent_norm_mean,context_latent_norm_max
id_randomized_heldout,A6_train_seed_0,40062,250,250,False,250,24,0,1.9435095417405277,25.97089849393461,485.87738543513194,-2.1316282072803006e-14,0.1,0.1,4.976487125384116,9.297794565712806,8.67098291840398,0.8670982918403981,3.975360911369324,3.992591619491577
id_randomized_heldout,A6_train_seed_0,40063,250,250,False,250,0,0,0.0,0.0,0.0,6.313278573587127,0.1,0.1,3.925482013808436,6.068465663707716,10.821069978287003,1.0821069978287006,3.974843822479248,3.9911139011383057
id_randomized_heldout,A6_train_seed_0,40064,40,40,False,40,4,0,0.03456196175170149,0.4480822481674482,1.3824784700680595,-7.105427357601002e-15,0.1120927669817166,0.1,3.9622024771803694,5.46683876433576,7.185364009291346,0.772533828831152,3.8918034970760345,3.9921367168426514
id_randomized_heldout,A6_train_seed_0,40065,250,250,False,250,81,11,5.699634830709467,22.14058084488377,1424.9087076773667,-1.4210854715202004e-14,0.1,0.1,6.04537693676427,11.64977863028895,9.671784085919372,0.9671784085919372,3.9753945331573486,3.9918344020843506
id_randomized_heldout,A6_train_seed_0,40066,250,250,False,250,28,0,1.6123812650135005,25.232053683381938,403.09531625337513,-2.1316282072803006e-14,0.13423120922169637,0.1,2.3056503995201054,9.226303113247646,8.295594995914035,1.099639718150039,3.9749389877319334,3.9926366806030273
id_randomized_heldout,A6_train_seed_0,40067,250,250,False,250,11,0,0.048011551173716284,1.5981069452224794,12.002887793429071,-2.842170943040401e-14,0.104887485329706,0.1,3.3550648552236804,6.632861580478418,9.316883811800476,0.9763157577274885,3.974954242706299,3.9920530319213867
id_randomized_heldout,A6_train_seed_0,40068,250,250,False,250,1,0,0.0024934228897094783,0.6233557224273696,0.6233557224273696,0.0,0.10041547138942947,0.1,5.360998591858508,6.7784896034710815,9.840536880594819,0.988547229324556,3.9749508180618287,3.9917256832122803
id_randomized_heldout,A6_train_seed_0,40069,250,250,False,250,42,0,1.7833336880886563,20.23429400813148,445.8334220221641,-5.684341886080802e-14,0.10135831120551811,0.1,3.0491002426557574,9.993367021242328,9.857294744121194,0.9997299168660302,3.974822334289551,3.992248058319092
id_randomized_heldout,A6_train_seed_0,40070,250,250,False,250,0,0,0.0,0.0,0.0,1.778146904564565,0.1,0.1,5.218307661075966,6.28280320847766,10.725266855445142,1.0725266855445144,3.97469930267334,3.991715431213379
id_randomized_heldout,A6_train_seed_0,40071,250,250,False,250,31,0,0.32653147949973643,5.76269797695533,81.6328698749341,-2.842170943040401e-14,0.1009509725656215,0.1,4.498849217704408,6.972946765785783,8.8617005717437,0.8963673416608817,3.9745361766815184,3.991523504257202
