arm,scenario,seed,origin,plant,outcome,steps,final_distance,reward,max_speed,max_command_torque,fault_seen,success,unsafe_episode,normalized_violation_max,safety_infeasible,safety_intervention_fraction,true_delay,selected_lag,converged_at_step,model_fallbacks,prediction_fallbacks,model_fallback_steps,control_steps,selected_time_constant,true_time_constant,true_armature,prediction_error_rms_joint1,prediction_error_rms_joint2
adaptive_hocbf,id_reference,53138,official,mujoco,success,61,0.04622291815899499,-61.03702286797362,5.457835470760417,40.0,False,True,False,0.0,False,0.32786885245901637,1,1,49,0,0,0,61,0.03,0.014629250197740848,0.05552562774103709,12.186691422818026,0.683327136991282
fixed_hocbf,id_reference,53139,official,mujoco,timeout,250,0.38362878641750087,-143.3304544459852,3.5459833807270638,40.0,False,False,False,0.0,False,0.1,1,,,0,0,0,0,,0.03520243744733818,0.06456232955338136,,
adaptive_hocbf,id_reference,53139,official,mujoco,success,67,0.04732312872127871,-51.25780704376721,5.232095738517031,40.0,False,True,False,0.0,False,0.31343283582089554,1,1,52,0,0,0,67,0.03,0.03520243744733818,0.06456232955338136,0.8732673045773028,1.86670603226278
fixed_hocbf,id_reference,53140,official,mujoco,success,55,0.03193991279935649,-57.613324219170636,6.523444429313175,40.0,False,True,False,0.0,False,0.3090909090909091,2,,,0,0,0,0,,0.023529220786925896,0.0714548080124175,,
adaptive_hocbf,id_reference,53140,official,mujoco,success,55,0.04800160120522724,-56.73851981671625,6.793295757242311,40.0,False,True,False,0.0,False,0.2727272727272727,2,2,47,0,0,0,55,0.03,0.023529220786925896,0.0714548080124175,2.800736848507553,0.04925861461560564
fixed_hocbf,id_reference,53141,official,mujoco,timeout,250,0.19360277213201826,-156.86792050649214,5.050901568696443,40.0,False,False,False,0.0,False,0.08,1,,,0,0,0,0,,0.010505260222258679,0.02120642732607597,,
adaptive_hocbf,id_reference,53141,official,mujoco,success,69,0.0485512109715598,-103.41554512661526,5.4721621164756336,40.0,False,True,False,0.0,False,0.2753623188405797,1,1,29,0,0,0,69,0.01,0.010505260222258679,0.02120642732607597,0.48545607686387343,0.06270165956370587
fixed_hocbf,id_reference,53142,official,mujoco,timeout,250,0.5280755841197449,-217.64020251480525,4.2907093097442015,40.0,False,False,False,0.0,False,0.216,0,,,0,0,0,0,,0.015333562609476404,0.07088493642722628,,
adaptive_hocbf,id_reference,53142,official,mujoco,success,67,0.047520659202126475,-74.02216327206753,6.540711173587849,40.0,False,True,False,0.0,False,0.5373134328358209,0,0,62,0,0,0,67,0.03,0.015333562609476404,0.07088493642722628,4.592001771362072,0.9279152171653979
fixed_hocbf,id_reference,53143,official,mujoco,abort,67,2.0497694235632022,-223.3471420547776,6.327526441306098,40.0,False,False,False,0.0,True,0.9852941176470589,2,,,0,0,0,0,,0.018239937931928938,0.029113505590295925,,
adaptive_hocbf,id_reference,53143,official,mujoco,timeout,250,0.21463516332396257,-222.5342286661366,6.930502991840048,40.0,False,False,True,0.000401621723438671,False,0.976,2,2,66,0,0,0,250,0.03,0.018239937931928938,0.029113505590295925,9.252633540121673,1.9727712807320157
fixed_hocbf,id_reference,53144,official,mujoco,timeout,250,0.15399073222458315,-74.9939801499682,3.539709141818482,40.0,False,False,False,0.0,False,0.032,0,,,0,0,0,0,,0.04102102392238566,0.06258520284112681,,
adaptive_hocbf,id_reference,53144,official,mujoco,success,45,0.049426303205415516,-28.43069593829992,4.942534095963596,40.0,False,True,False,0.0,False,0.1111111111111111,0,0,5,0,0,0,45,0.03,0.04102102392238566,0.06258520284112681,1.4000776104446437,3.194245693354896
fixed_hocbf,id_reference,53145,official,mujoco,success,59,0.04701113719099841,-65.00694436261465,6.021400684898636,40.0,False,True,False,0.0,False,0.3898305084745763,1,,,0,0,0,0,,0.02365673188247098,0.06280601556193574,,
adaptive_hocbf,id_reference,53145,official,mujoco,success,65,0.04956082795370641,-66.35128381322059,5.91433065550261,40.0,False,True,False,0.0,False,0.13846153846153847,1,1,49,0,0,0,65,0.03,0.02365673188247098,0.06280601556193574,2.566397043214775,0.5358313424312197
fixed_hocbf,id_reference,53146,official,mujoco,timeout,250,0.4267989006796142,-149.93031239239676,3.807743191194106,40.0,False,False,False,0.0,False,0.08,2,,,0,0,0,0,,0.03821574939215129,0.066750515655843,,
adaptive_hocbf,id_reference,53146,official,mujoco,success,71,0.04855494322060463,-44.325950371015885,4.61416359975854,40.0,False,True,False,0.0,False,0.2676056338028169,2,2,5,0,0,0,71,0.03,0.03821574939215129,0.066750515655843,0.7795943323051812,0.8254585002103735
fixed_hocbf,id_reference,53147,official,mujoco,timeout,250,0.40863919317782194,-162.13043410543756,4.672923589008561,40.0,False,False,False,0.0,False,0.12,1,,,0,0,0,0,,0.04911725307992608,0.02169121233939329,,
adaptive_hocbf,id_reference,53147,official,mujoco,success,69,0.04927703388158834,-56.28548582338118,5.594725516763772,40.0,False,True,False,0.0,False,0.43478260869565216,1,1,31,0,0,0,69,0.06,0.04911725307992608,0.02169121233939329,5.8776871408570734,1.2688180021450117
fixed_hocbf,id_reference,53148,official,mujoco,timeout,250,0.17906869204548787,-129.99404512364856,4.660710602260003,40.0,False,False,False,0.0,False,0.08,0,,,0,0,0,0,,0.038816867013477266,0.0675699368391646,,
adaptive_hocbf,id_reference,53148,official,mujoco,success,65,0.04682199481436028,-76.56222836682545,5.865253702593089,40.0,False,True,False,0.0,False,0.26153846153846155,0,0,29,0,0,0,65,0.06,0.038816867013477266,0.0675699368391646,5.557521729843257,2.3902890826502947
fixed_hocbf,id_reference,53149,official,mujoco,timeout,250,0.5997030944464625,-208.76641980114076,4.793497213033135,40.0,False,False,False,0.0,False,0.112,2,,,0,0,0,0,,0.04628891354604169,0.05911953147938041,,
adaptive_hocbf,id_reference,53149,official,mujoco,success,69,0.049163329025748076,-49.64894828437943,4.634210165070127,40.0,False,True,False,0.0,False,0.2898550724637681,2,2,27,0,0,0,69,0.06,0.04628891354604169,0.05911953147938041,1.6045642033514143,3.2797385917860344
fixed_hocbf,id_reference,53150,official,mujoco,timeout,250,0.3920389727240754,-155.6115930681736,3.550695888353045,40.0,False,False,False,0.0,False,0.088,0,,,0,0,0,0,,0.03257876016434319,0.07137672296701163,,
adaptive_hocbf,id_reference,53150,official,mujoco,success,51,0.047173738041274116,-44.82648733177984,5.932743515319135,40.0,False,True,False,0.0,False,0.3137254901960784,0,0,25,0,0,0,51,0.03,0.03257876016434319,0.07137672296701163,0.33748730279125966,2.6328015334834274
fixed_hocbf,id_reference,53151,official,mujoco,timeout,250,0.11454481365483629,-128.82663834594783,5.768553320627579,40.0,False,False,False,0.0,False,0.992,1,,,0,0,0,0,,0.024873869560807206,0.026658296724550362,,
adaptive_hocbf,id_reference,53151,official,mujoco,success,90,0.04971035996845316,-80.65003714002566,5.449441067657424,40.0,False,True,False,0.0,False,0.9888888888888889,1,1,13,0,0,0,90,0.03,0.024873869560807206,0.026658296724550362,0.8227781122525353,0.21023415316374847
fixed_hocbf,id_reference,53152,official,mujoco,abort,65,1.9660030514641347,-239.95833942667295,5.17390264902312,40.0,False,False,False,0.0,True,0.9696969696969697,1,,,0,0,0,0,,0.010944819087022304,0.037997821864564185,,
adaptive_hocbf,id_reference,53152,official,mujoco,timeout,250,0.28549122895317874,-234.98827334583575,7.468744258216802,40.0,False,False,True,0.06696346545954301,False,0.968,1,1,30,0,0,0,250,0.01,0.010944819087022304,0.037997821864564185,7.4354397909119765,2.34441321569682
fixed_hocbf,id_reference,53153,official,mujoco,abort,39,2.286032082412713,-111.68686396983523,10.744503744341081,40.0,False,False,True,0.5349291063344401,True,0.75,2,,,0,0,0,0,,0.04239943244337754,0.069475741047096,,
adaptive_hocbf,id_reference,53153,official,mujoco,timeout,250,1.2313597612156773,-402.8957851111924,7.581781187833359,40.0,False,False,True,0.08311159826190839,False,0.944,2,2,5,0,0,0,250,0.06,0.04239943244337754,0.069475741047096,0.3869460392415691,1.3492463732274793
fixed_hocbf,id_reference,53154,official,mujoco,timeout,250,0.30067985586466384,-129.50894796408832,3.2691625086677147,40.0,False,False,False,0.0,False,0.104,0,,,0,0,0,0,,0.017984517776208228,0.05631859987111183,,
adaptive_hocbf,id_reference,53154,official,mujoco,success,48,0.046334444481371785,-41.77582115842726,5.913694829660871,40.0,False,True,False,0.0,False,0.3958333333333333,0,0,33,0,0,0,48,0.03,0.017984517776208228,0.05631859987111183,4.105124650027301,2.5803252701532786
fixed_hocbf,id_reference,53155,official,mujoco,timeout,250,0.16750759687064815,-125.88534463257307,1.4065004078652008,33.415252685546875,False,False,False,0.0,False,0.02,0,,,0,0,0,0,,0.01852510838032638,0.020794519388973275,,
adaptive_hocbf,id_reference,53155,official,mujoco,success,45,0.047882324280496616,-25.97028259369565,5.077369959632018,40.0,False,True,False,0.0,False,0.24444444444444444,0,0,23,0,0,0,45,0.03,0.01852510838032638,0.020794519388973275,0.7773074177743522,2.648979699203672
fixed_hocbf,id_reference,53156,official,mujoco,timeout,250,0.29975854955684733,-181.14301469371838,3.826921978469695,40.0,False,False,False,0.0,False,0.12,2,,,0,0,0,0,,0.011822353624309181,0.043911995913309354,,
adaptive_hocbf,id_reference,53156,official,mujoco,success,66,0.04910694271319341,-91.27942156091024,6.334721158701116,40.0,False,True,False,0.0,False,0.30303030303030304,2,2,37,0,0,0,66,0.01,0.011822353624309181,0.043911995913309354,0.5967358686152798,0.23661471103825088
fixed_hocbf,id_reference,53157,official,mujoco,success,62,0.0368686886799898,-64.71250979127903,4.80421858714394,40.0,False,True,False,0.0,False,0.1935483870967742,0,,,0,0,0,0,,0.01877559440955443,0.07653389952012522,,
adaptive_hocbf,id_reference,53157,official,mujoco,success,61,0.03882354982680459,-66.49051662196956,5.7842154070141545,40.0,False,True,False,0.0,False,0.19672131147540983,0,0,43,0,0,0,61,0.01,0.01877559440955443,0.07653389952012522,0.8319706258780586,2.584934237137886
fixed_hocbf,id_reference,53158,official,mujoco,timeout,250,0.3119552619841117,-166.47402442647598,5.553972298773924,40.0,False,False,False,0.0,False,0.148,0,,,0,0,0,0,,0.028342572394590843,0.022477743570047913,,
adaptive_hocbf,id_reference,53158,official,mujoco,success,76,0.04714502096219596,-87.03243178028049,6.795730323125065,40.0,False,True,False,0.0,False,0.4605263157894737,0,0,30,0,0,0,76,0.03,0.028342572394590843,0.022477743570047913,11.107346435990111,0.26337641633964987
fixed_hocbf,id_reference,53159,official,mujoco,success,48,0.049462919744573286,-31.390012529764387,5.377001468660034,40.0,False,True,False,0.0,False,0.25,2,,,0,0,0,0,,0.03304294008092315,0.07882099349971718,,
adaptive_hocbf,id_reference,53159,official,mujoco,success,50,0.04637560833223256,-31.42695143058595,6.080796880480778,40.0,False,True,False,0.0,False,0.2,2,2,23,0,0,0,50,0.03,0.03304294008092315,0.07882099349971718,0.32882485625597296,3.8141283495015488
fixed_hocbf,id_reference,53160,official,mujoco,timeout,250,0.8445650238548243,-405.3264669960397,6.368317221242665,40.0,False,False,True,0.011592712693983952,False,0.804,1,,,0,0,0,0,,0.04186324672003463,0.033599841491387394,,
adaptive_hocbf,id_reference,53160,official,mujoco,abort,26,2.5306180585211306,-88.82637623377379,6.140245504156125,40.0,False,False,False,0.0,True,0.5555555555555556,1,1,,0,0,0,27,0.06,0.04186324672003463,0.033599841491387394,10.485607777480864,7.855425777230134
fixed_hocbf,id_reference,53161,official,mujoco,timeout,250,0.6987740625571993,-217.5223690031484,3.7775686935126433,40.0,False,False,False,0.0,False,0.088,1,,,0,0,0,0,,0.0482406314607806,0.07283146979043936,,
adaptive_hocbf,id_reference,53161,official,mujoco,success,75,0.049361049035992595,-45.56220358795753,4.546409649274395,40.0,False,True,False,0.0,False,0.32,1,1,5,0,0,0,75,0.06,0.0482406314607806,0.07283146979043936,1.158010318782913,2.5377142316630312
fixed_hocbf,id_reference,53162,official,mujoco,timeout,250,0.35769004954858247,-186.67182168056624,5.493402068063349,40.0,False,False,False,0.0,False,0.148,1,,,0,0,0,0,,0.014845877622007956,0.046267541526401335,,
adaptive_hocbf,id_reference,53162,official,mujoco,success,75,0.0492104148946903,-87.91680445270671,5.90085686329053,40.0,False,True,False,0.0,False,0.52,1,1,53,0,0,0,75,0.01,0.014845877622007956,0.046267541526401335,19.08666581424513,1.3883729588408606
fixed_hocbf,id_reference,53163,official,mujoco,timeout,250,0.30254610999397363,-138.98833951960364,3.35736037302815,40.0,False,False,False,0.0,False,0.088,0,,,0,0,0,0,,0.020937117930212294,0.046686178923374275,,
adaptive_hocbf,id_reference,53163,official,mujoco,success,57,0.046800301478262335,-51.64121750839658,5.764912712443395,40.0,False,True,False,0.0,False,0.2807017543859649,0,0,28,0,0,0,57,0.03,0.020937117930212294,0.046686178923374275,10.712660364756275,2.14434421604794
fixed_hocbf,id_reference,53164,official,mujoco,timeout,250,0.25097283239529583,-207.15266328459322,4.805091226240983,40.0,False,False,False,0.0,False,0.116,0,,,0,0,0,0,,0.018468552049577543,0.07140510611307242,,
adaptive_hocbf,id_reference,53164,official,mujoco,success,70,0.04637377834191957,-114.3063621237603,5.650383611080837,40.0,False,True,False,0.0,False,0.2714285714285714,0,0,31,0,0,0,70,0.03,0.018468552049577543,0.07140510611307242,2.6041840264710245,1.32611960688808
fixed_hocbf,id_reference,53165,official,mujoco,timeout,250,0.3711749114124262,-208.53754557405122,3.539221146336879,40.0,False,False,False,0.0,False,0.112,1,,,0,0,0,0,,0.03163033805506105,0.07514498818226624,,
adaptive_hocbf,id_reference,53165,official,mujoco,success,82,0.047838330412170754,-116.06674388888119,5.4783252784060235,40.0,False,True,False,0.0,False,0.2682926829268293,1,1,32,0,0,0,82,0.03,0.03163033805506105,0.07514498818226624,9.845115259788232,0.1092430137223639
fixed_hocbf,id_reference,53166,official,mujoco,timeout,250,0.6390830515220444,-204.00058104583763,4.503105505212771,40.0,False,False,False,0.0,False,0.044,2,,,0,0,0,0,,0.02304113315987843,0.06431864686534965,,
adaptive_hocbf,id_reference,53166,official,mujoco,success,50,0.047079517274544465,-27.099883777192325,5.656633067275955,40.0,False,True,False,0.0,False,0.22,2,2,5,0,0,0,50,0.03,0.02304113315987843,0.06431864686534965,1.1758192800230585,2.1164978031231074
fixed_hocbf,id_reference,53167,official,mujoco,timeout,250,0.6959584029344237,-234.78605836991596,4.0611595278104415,40.0,False,False,False,0.0,False,0.108,0,,,0,0,0,0,,0.04325466309055385,0.044930002907944196,,
adaptive_hocbf,id_reference,53167,official,mujoco,success,78,0.04752905270000177,-53.63259890843965,5.20412260843172,40.0,False,True,False,0.0,False,0.24358974358974358,0,0,5,0,0,0,78,0.06,0.04325466309055385,0.044930002907944196,1.7066627884879686,4.270914323838934
fixed_hocbf,id_reference,53168,official,mujoco,timeout,250,0.4803634861750885,-228.7308262338884,4.466774075929327,40.0,False,False,False,0.0,False,0.992,0,,,0,0,0,0,,0.041939300749343246,0.06276026306588497,,
adaptive_hocbf,id_reference,53168,official,mujoco,success,97,0.0479254989291373,-113.74591764926488,6.0938603656224535,40.0,False,True,False,0.0,False,0.9896907216494846,0,0,43,0,0,0,97,0.06,0.041939300749343246,0.06276026306588497,16.029844722814083,0.9085123584235103
fixed_hocbf,id_reference,53169,official,mujoco,timeout,250,0.5800193057798855,-186.1758897335981,4.308691180477387,40.0,False,False,False,0.0,False,0.04,0,,,0,0,0,0,,0.046649558726157454,0.04475526835973617,,
adaptive_hocbf,id_reference,53169,official,mujoco,success,52,0.033313055345328066,-37.04063835076499,4.795696022538676,40.0,False,True,False,0.0,False,0.28846153846153844,0,0,24,0,0,0,52,0.06,0.046649558726157454,0.04475526835973617,2.922517542695048,1.3926303399490803
fixed_hocbf,id_reference,53170,official,mujoco,timeout,250,0.20207200559356653,-130.71279410653236,2.873839999085197,40.0,False,False,False,0.0,False,0.096,0,,,0,0,0,0,,0.03340860926692648,0.05474258230274476,,
adaptive_hocbf,id_reference,53170,official,mujoco,success,58,0.048060881862861296,-52.73451222845829,5.866590390436708,40.0,False,True,False,0.0,False,0.27586206896551724,0,0,35,0,0,0,58,0.03,0.03340860926692648,0.05474258230274476,2.474900661982056,0.14656940193567983
fixed_hocbf,id_reference,53171,official,mujoco,timeout,250,0.23378180150726427,-103.13406276299288,3.376041940478246,36.73747253417969,False,False,False,0.0,False,0.0,0,,,0,0,0,0,,0.012238884240859931,0.025877108260288245,,
adaptive_hocbf,id_reference,53171,official,mujoco,success,38,0.04662743524992901,-18.448521333673646,5.514379426221691,40.0,False,True,False,0.0,False,0.10526315789473684,0,0,17,0,0,0,38,0.03,0.012238884240859931,0.025877108260288245,3.0050417233442426,1.0511593178282588
fixed_hocbf,id_reference,53172,official,mujoco,timeout,250,0.23415902150666762,-136.85662870283835,4.687436025441081,40.0,False,False,False,0.0,False,0.12,1,,,0,0,0,0,,0.0330094204128098,0.027210024228044465,,
adaptive_hocbf,id_reference,53172,official,mujoco,success,62,0.04761623444703872,-70.3263236243227,5.4844372136638615,40.0,False,True,False,0.0,False,0.46774193548387094,1,1,30,0,0,0,62,0.03,0.0330094204128098,0.027210024228044465,7.916694709913291,0.5570926300181666
fixed_hocbf,id_reference,53173,official,mujoco,timeout,250,0.4447608243742591,-201.38564926793313,2.4198056259779173,40.0,False,False,False,0.0,False,0.132,1,,,0,0,0,0,,0.02092588824052252,0.07130240752352542,,
adaptive_hocbf,id_reference,53173,official,mujoco,success,61,0.04906400351552317,-71.6947720588744,6.290336301177427,40.0,False,True,False,0.0,False,0.32786885245901637,1,1,28,0,0,0,61,0.03,0.02092588824052252,0.07130240752352542,2.3765517828684852,1.3628725239464952
fixed_hocbf,id_reference,53174,official,mujoco,timeout,250,0.3422367728768406,-140.28454663230548,3.538573905455705,40.0,False,False,False,0.0,False,0.104,1,,,0,0,0,0,,0.030438412533633254,0.07941444413098984,,
adaptive_hocbf,id_reference,53174,official,mujoco,success,64,0.049695010864356876,-45.72878432781362,5.122516945177314,40.0,False,True,False,0.0,False,0.328125,1,1,25,0,0,0,64,0.03,0.030438412533633254,0.07941444413098984,0.3214656837449808,2.580368186249754
fixed_hocbf,id_reference,53175,official,mujoco,timeout,250,0.061130543606002716,-92.08991744254318,5.517467430217369,40.0,False,False,False,0.0,False,0.068,0,,,0,0,0,0,,0.03683860133711981,0.042366267673988725,,
adaptive_hocbf,id_reference,53175,official,mujoco,success,59,0.046723534909729046,-65.77017023402011,6.5215967119626965,40.0,False,True,False,0.0,False,0.2711864406779661,0,0,5,0,0,0,59,0.03,0.03683860133711981,0.042366267673988725,3.0774666646111855,2.5330240712750687
fixed_hocbf,id_reference,53176,official,mujoco,timeout,250,0.35858096005936774,-188.24785555769347,4.284205068388648,40.0,False,False,True,0.02088610973985498,False,0.152,2,,,0,0,0,0,,0.02104885692771153,0.04255966474581538,,
adaptive_hocbf,id_reference,53176,official,mujoco,success,67,0.03820460601138199,-82.4836383905833,5.572141330791208,40.0,False,True,False,0.0,False,0.3880597014925373,2,2,22,0,0,0,67,0.03,0.02104885692771153,0.04255966474581538,2.2551971449107393,0.5870852495693765
fixed_hocbf,id_reference,53177,official,mujoco,abort,131,2.0293260384275653,-293.4958295728842,3.423436848260964,40.0,False,False,True,0.1487837450383361,True,0.49242424242424243,0,,,0,0,0,0,,0.043996528725129345,0.04125576617795781,,
adaptive_hocbf,id_reference,53177,official,mujoco,abort,147,1.704204541326185,-277.0175755688468,5.1199430522585425,40.0,False,False,True,0.011891482642640838,True,0.5878378378378378,0,0,21,0,0,0,148,0.06,0.043996528725129345,0.04125576617795781,15.423343892318432,4.132650593617834
fixed_hocbf,id_reference,53178,official,mujoco,timeout,250,0.15322250541125532,-103.91482230239099,3.94167968111814,40.0,False,False,False,0.0,False,0.076,1,,,0,0,0,0,,0.01556707520774372,0.04526450297484372,,
adaptive_hocbf,id_reference,53178,official,mujoco,success,54,0.04864420716150158,-41.64621363912646,6.004982372986997,40.0,False,True,False,0.0,False,0.2962962962962963,1,1,35,0,0,0,54,0.03,0.01556707520774372,0.04526450297484372,4.3193178918817265,1.2725653933206156
fixed_hocbf,id_reference,53179,official,mujoco,timeout,250,0.4383742774272599,-178.04768724764105,4.460171915677081,40.0,False,False,False,0.0,False,0.136,0,,,0,0,0,0,,0.021336781635302265,0.0411381221503022,,
adaptive_hocbf,id_reference,53179,official,mujoco,success,60,0.04819481576547692,-61.86900467035191,6.18166311051877,40.0,False,True,False,0.0,False,0.5,0,0,33,0,0,0,60,0.03,0.021336781635302265,0.0411381221503022,3.889963814944236,1.4401300968020698
fixed_hocbf,id_reference,53180,official,mujoco,timeout,250,0.5264539573506785,-185.643361234608,4.37492690785451,40.0,False,False,False,0.0,False,0.112,1,,,0,0,0,0,,0.046425693198180205,0.024720705301432958,,
adaptive_hocbf,id_reference,53180,official,mujoco,success,71,0.0490870984991223,-56.40529864292548,5.073366855168432,40.0,False,True,False,0.0,False,0.39436619718309857,1,1,30,0,0,0,71,0.06,0.046425693198180205,0.024720705301432958,8.481211249376477,1.4430874301891337
fixed_hocbf,id_reference,53181,official,mujoco,success,66,0.04739484551571092,-40.204458904563374,1.6437913857868376,40.0,False,True,False,0.0,False,0.25757575757575757,2,,,0,0,0,0,,0.04029299907844612,0.07087639314411819,,
adaptive_hocbf,id_reference,53181,official,mujoco,success,54,0.04955050391357723,-34.38581183539617,5.0933960892171495,40.0,False,True,False,0.0,False,0.25925925925925924,2,2,5,0,0,0,54,0.06,0.04029299907844612,0.07087639314411819,0.9803684569594376,1.1141292559112468
fixed_hocbf,id_reference,53182,official,mujoco,timeout,250,0.4189404925297155,-207.16379486152613,5.586526143147461,40.0,False,False,False,0.0,False,0.996,2,,,0,0,0,0,,0.02078196609140354,0.04790635796682304,,
adaptive_hocbf,id_reference,53182,official,mujoco,success,87,0.04792170406452414,-89.85545585243283,5.160429750651961,40.0,False,True,False,0.0,False,0.9770114942528736,2,2,34,0,0,0,87,0.03,0.02078196609140354,0.04790635796682304,8.11419811052979,0.5160782826290986
fixed_hocbf,id_reference,53183,official,mujoco,timeout,250,0.49661651409811214,-204.99814912118615,4.22569548039985,40.0,False,False,True,0.038790651714375166,False,0.128,0,,,0,0,0,0,,0.02647283850479773,0.06529254027299292,,
adaptive_hocbf,id_reference,53183,official,mujoco,success,69,0.038373744915092545,-81.65948875690498,5.4521538514489665,40.0,False,True,False,0.0,False,0.391304347826087,0,0,33,0,0,0,69,0.03,0.02647283850479773,0.06529254027299292,1.5986049106731353,0.46344846552208696
fixed_hocbf,id_reference,53184,official,mujoco,timeout,250,0.6504613770564321,-198.66641488934047,3.1486950512735317,40.0,False,False,False,0.0,False,0.004,0,,,0,0,0,0,,0.012032780913402612,0.03174564134065155,,
adaptive_hocbf,id_reference,53184,official,mujoco,success,63,0.04772364367927509,-38.967481429511,4.894100526003276,40.0,False,True,False,0.0,False,0.12698412698412698,0,0,38,0,0,0,63,0.01,0.012032780913402612,0.03174564134065155,0.6419335782343019,1.9615780275295818
fixed_hocbf,id_reference,53185,official,mujoco,abort,141,0.7287868020154913,-470.5585687642598,6.125752185579652,40.0,False,False,False,0.0,True,0.8802816901408451,1,,,0,0,0,0,,0.04581060918529302,0.030817524153379926,,
adaptive_hocbf,id_reference,53185,official,mujoco,success,190,0.034067331470060205,-302.3154823909704,6.208577947207568,40.0,False,True,False,0.0,False,0.6052631578947368,1,1,24,4,1,4,190,0.06,0.04581060918529302,0.030817524153379926,4.031681324341653,0.38413120432384246
fixed_hocbf,id_reference,53186,official,mujoco,timeout,250,0.5958603282526083,-246.28684666899838,2.6559661307460187,40.0,False,False,False,0.0,False,0.16,1,,,0,0,0,0,,0.014398761404730665,0.07704037625810113,,
adaptive_hocbf,id_reference,53186,official,mujoco,success,66,0.04597388628080446,-81.84228474440962,6.4821019393334085,40.0,False,True,False,0.0,False,0.3181818181818182,1,1,45,1,0,1,66,0.03,0.014398761404730665,0.07704037625810113,2.4863251556923203,2.415204866244158
fixed_hocbf,id_reference,53187,official,mujoco,timeout,250,0.2651714866414755,-107.58381642827794,3.5208156219616558,40.0,False,False,False,0.0,False,0.06,1,,,0,0,0,0,,0.04524948643016574,0.0678335808809145,,
adaptive_hocbf,id_reference,53187,official,mujoco,success,60,0.04989966786234257,-33.16392529285682,4.589481878951433,40.0,False,True,False,0.0,False,0.31666666666666665,1,1,5,0,0,0,60,0.06,0.04524948643016574,0.0678335808809145,1.5165484054507596,1.9984438846818608
fixed_hocbf,id_reference,53188,official,mujoco,timeout,250,0.8762332162002424,-390.6083990588856,10.4201209230364,40.0,False,False,True,0.4885887032909142,False,0.916,2,,,0,0,0,0,,0.03892077472200081,0.02867009007821122,,
adaptive_hocbf,id_reference,53188,official,mujoco,timeout,250,0.3396193165873447,-248.8363414028087,5.3697745675206905,40.0,False,False,True,0.0007280784028555413,False,0.928,2,2,75,0,0,0,250,0.03,0.03892077472200081,0.02867009007821122,22.423741498338895,0.41203532085971706
fixed_hocbf,id_reference,53189,official,mujoco,timeout,250,0.4111807003647506,-183.33826534130134,3.281346060662377,40.0,False,False,False,0.0,False,0.12,2,,,0,0,0,0,,0.028643978164406725,0.04604735119336223,,
adaptive_hocbf,id_reference,53189,official,mujoco,success,63,0.04708750919746582,-72.61829478496514,6.604067451829699,40.0,False,True,False,0.0,False,0.3333333333333333,2,2,10,0,0,0,63,0.03,0.028643978164406725,0.04604735119336223,6.260496790709775,0.4112537839350775
fixed_hocbf,id_reference,53190,official,mujoco,timeout,250,0.2104016463362776,-98.4841894677033,1.8089530519380224,40.0,False,False,False,0.0,False,0.0,1,,,0,0,0,0,,0.03284078657247883,0.0486048499108976,,
adaptive_hocbf,id_reference,53190,official,mujoco,success,40,0.049021157014241847,-17.056560021834642,6.673478273279234,40.0,False,True,False,0.0,False,0.175,1,1,10,0,0,0,40,0.03,0.03284078657247883,0.0486048499108976,0.22526874940547556,0.8070470114972106
fixed_hocbf,id_reference,53191,official,mujoco,timeout,250,0.4148637594376767,-194.3517960133124,5.395870087698741,40.0,False,False,False,0.0,False,0.164,1,,,0,0,0,0,,0.013384892779931974,0.06934874417107743,,
adaptive_hocbf,id_reference,53191,official,mujoco,success,69,0.04860276373840909,-79.14214758166347,5.7342732564541965,40.0,False,True,False,0.0,False,0.5507246376811594,1,1,40,0,0,0,69,0.01,0.013384892779931974,0.06934874417107743,3.565635327993848,1.6005119480743084
fixed_hocbf,id_reference,53192,official,mujoco,success,53,0.02401155072919535,-55.17999585114178,4.706570630990293,40.0,False,True,False,0.0,False,0.3018867924528302,1,,,0,0,0,0,,0.0401453848437321,0.06555079076791503,,
adaptive_hocbf,id_reference,53192,official,mujoco,success,53,0.04806536824148945,-49.18738687254327,6.639074129542917,40.0,False,True,False,0.0,False,0.24528301886792453,1,1,15,0,0,0,53,0.03,0.0401453848437321,0.06555079076791503,3.6067611272854645,0.12379993418063073
fixed_hocbf,id_reference,53193,official,mujoco,timeout,250,0.5346484279575145,-188.10338005091725,4.083463819253444,40.0,False,False,False,0.0,False,0.084,2,,,0,0,0,0,,0.013787069557297596,0.02188336089345103,,
adaptive_hocbf,id_reference,53193,official,mujoco,success,50,0.04765806704510261,-37.31558761286759,5.687002993958115,40.0,False,True,False,0.0,False,0.4,2,2,25,0,0,0,50,0.01,0.013787069557297596,0.02188336089345103,0.12585345431615033,0.09598740323399196
fixed_hocbf,id_reference,53194,official,mujoco,timeout,250,0.4711963152769816,-252.96055574058772,4.126582493320611,40.0,False,False,False,0.0,False,0.188,0,,,0,0,0,0,,0.036389910839535515,0.03164826363736484,,
adaptive_hocbf,id_reference,53194,official,mujoco,success,70,0.049495355525376025,-99.9957042784671,5.240595080012657,40.0,False,True,False,0.0,False,0.37142857142857144,0,0,30,0,0,0,70,0.03,0.036389910839535515,0.03164826363736484,2.3154371449693327,0.06863487180504604
