population,condition,training_seed,scenario,controller,seed,steps,state_observations,unsafe_state_observations,unsafe_state_fraction,unsafe_episode,unsafe_entry_count,first_unsafe_observation,joint_position_violation_max_rad,joint_velocity_violation_max_rad_s,normalized_violation_mean,normalized_violation_max,normalized_violation_integral,command_attempts,candidate_constraint_violation_steps,candidate_constraint_violation_fraction,candidate_constraint_margin_min,executed_constraint_margin_min,safety_enabled,safety_infeasible,safety_certified_steps,safety_intervention_steps,safety_intervention_fraction,safety_correction_mean,safety_correction_max,fault_seen,success
safety,A6c,3,motor_fault,A6c_train_seed_3,50072,250,251,0,0,false,0,-1,0,0,0,0,0,250,248,0.99199999999999999,-239.08921600812033,-1.4876988529977098e-14,true,false,250,248,0.99199999999999999,6.4661684862692663,18.127884372803937,true,false
safety,A6c,3,motor_fault,A6c_train_seed_3,50073,250,251,0,0,false,0,-1,0,0,0,0,0,250,159,0.63600000000000001,-308.11628958292914,-2.8421709430404007e-14,true,false,250,159,0.63600000000000001,2.0379001889360975,22.860171983844594,true,false
safety,A6c,3,motor_fault,A6c_train_seed_3,50074,250,251,0,0,false,0,-1,0,0,0,0,0,250,239,0.95599999999999996,-37.694729467621961,-4.2632564145606011e-14,true,false,250,239,0.95599999999999996,2.4836626230938701,3.4833279892757605,true,false
safety,A6c,3,motor_fault,A6c_train_seed_3,50075,250,251,5,0.019920318725099601,true,1,40,0,1.6335712831367957,0.002829869671174622,0.23336732616239941,0.014205945749296603,250,250,1,-59.735540394957219,-5.6843418860808015e-14,true,false,250,250,1,2.1542225536207753,6.3532019229555994,true,false
safety,A6c,3,motor_fault,A6c_train_seed_3,50076,39,40,4,0.10000000000000001,true,1,36,0,3.8702281417144988,0.030607747363359018,0.55288973453064272,0.024486197890687213,40,35,0.875,-362.25046275816419,-1.4210854715202004e-14,true,true,39,34,0.84999999999999998,15.145258160796397,30.338209746474334,true,false
safety,A6c,3,motor_fault,A6c_train_seed_3,50077,97,98,3,0.030612244897959183,true,1,11,0,1.8661046970060315,0.005765337592388447,0.26658638528657597,0.011300061681081356,97,29,0.29896907216494845,-80.89432249072479,-2.1316282072803006e-14,true,false,97,29,0.29896907216494845,0.82176038016277164,5.658211006584482,true,true
safety,A6c,3,motor_fault,A6c_train_seed_3,50078,250,251,0,0,false,0,-1,0,0,0,0,0,250,211,0.84399999999999997,-352.22716925106124,-3.5527136788005009e-14,true,false,250,211,0.84399999999999997,6.8997347077209996,31.214801056726667,true,false
safety,A6c,3,motor_fault,A6c_train_seed_3,50079,250,251,165,0.65737051792828682,true,1,86,1.3785483615439551,0,0.18738193655463703,0.45198306935867383,0.94065732150427794,250,250,1,-359.9501292325665,-1.4210854715202004e-14,true,false,250,250,1,15.295319735121069,27.812730459129927,true,false
safety,A6c,3,motor_fault,A6c_train_seed_3,50080,250,251,0,0,false,0,-1,0,0,0,0,0,250,90,0.35999999999999999,-310.8925017805069,-2.8421709430404007e-14,true,false,250,90,0.35999999999999999,1.7047000255187736,22.62727713882337,true,false
safety,A6c,3,motor_fault,A6c_train_seed_3,50081,93,94,0,0,false,0,-1,0,0,0,0,0,93,45,0.4838709677419355,-262.18278312683879,-2.8421709430404007e-14,true,false,93,45,0.4838709677419355,1.5114502441025885,18.912682902688061,true,true
safety,A6c,3,motor_fault,A6c_train_seed_3,50082,58,59,0,0,false,0,-1,0,0,0,0,0,58,16,0.27586206896551724,-148.77270524962262,-2.8421709430404007e-14,true,false,58,16,0.27586206896551724,1.0375984141760255,10.418831981687795,true,true
safety,A6c,3,motor_fault,A6c_train_seed_3,50083,72,73,2,0.027397260273972601,true,1,44,0,0.25751980303783828,0.00071923320305893902,0.036788543291119691,0.001050080476466051,72,47,0.65277777777777779,-248.42021954463124,-1.4210854715202004e-14,true,false,72,47,0.65277777777777779,5.4371952851524208,18.574722708022577,true,true
safety,A6c,3,motor_fault,A6c_train_seed_3,50084,40,41,0,0,false,0,-1,0,0,0,0,0,40,14,0.34999999999999998,-207.38736893662724,-2.8421709430404007e-14,true,false,40,14,0.34999999999999998,2.4725161062878067,15.50652874709912,true,true
safety,A6c,3,motor_fault,A6c_train_seed_3,50085,250,251,0,0,false,0,-1,0,0,0,0,0,250,228,0.91200000000000003,-229.43883176857724,-1.4210854715202004e-14,true,false,250,228,0.91200000000000003,4.2791559407988151,18.528570677890233,true,false
safety,A6c,3,motor_fault,A6c_train_seed_3,50086,81,82,0,0,false,0,-1,0,0,0,0,0,81,19,0.23456790123456789,-351.6482488388076,-1.4210854715202004e-14,true,false,81,19,0.23456790123456789,4.9536289612095228,31.409445897246179,true,true
safety,A6c,3,motor_fault,A6c_train_seed_3,50087,250,251,0,0,false,0,-1,0,0,0,0,0,250,34,0.13600000000000001,-46.329595918526955,-2.1316282072803006e-14,true,false,250,34,0.13600000000000001,0.30382675345925364,4.0795285488248707,true,false
safety,A6c,3,motor_fault,A6c_train_seed_3,50088,250,251,0,0,false,0,-1,0,0,0,0,0,250,248,0.99199999999999999,-326.76616856457866,-2.1316282072803006e-14,true,false,250,248,0.99199999999999999,11.3719609015698,25.519531394533601,true,false
safety,A6c,3,motor_fault,A6c_train_seed_3,50089,250,251,0,0,false,0,-1,0,0,0,0,0,250,69,0.27600000000000002,-249.95068628030728,-2.8421709430404007e-14,true,false,250,69,0.27600000000000002,0.75284731025439078,18.522890039963947,true,false
safety,A6c,3,motor_fault,A6c_train_seed_3,50090,250,251,186,0.74103585657370519,true,1,65,0.42696655642107473,0,0.046775045931156896,0.13998903489215567,0.2348107305744076,250,40,0.16,-353.74930357230573,-2.1316282072803006e-14,true,false,250,40,0.16,3.1057184325936431,31.409641893566999,true,false
safety,A6c,3,motor_fault,A6c_train_seed_3,50091,250,251,24,0.095617529880478086,true,1,78,0.080887497586579205,0,0.0016159155020710628,0.026520491011993184,0.0081118958203967358,250,244,0.97599999999999998,-253.74145390386656,-1.4210854715202004e-14,true,false,250,244,0.97599999999999998,9.4485578654493914,18.503690083479192,true,false
safety,A6c,3,motor_fault,A6c_train_seed_3,50092,250,251,6,0.023904382470119521,true,1,31,0,2.7473267291738317,0.0056108585685564726,0.39247524702483316,0.028166510014153493,250,235,0.93999999999999995,-49.069620503799769,-4.2632564145606011e-14,true,false,250,235,0.93999999999999995,1.9148152231293434,6.718774995129456,true,false
safety,A6c,3,motor_fault,A6c_train_seed_3,50093,250,251,6,0.023904382470119521,true,1,39,0,3.4046243473164495,0.006011979763836264,0.48637490675949269,0.030180138414458046,250,250,1,-361.65070138470094,-1.4210854715202004e-14,true,false,250,250,1,12.800543723674911,63.574166116810439,true,false
safety,A6c,3,motor_fault,A6c_train_seed_3,50094,250,251,0,0,false,0,-1,0,0,0,0,0,250,155,0.62,-43.443040504391362,-4.2632564145606011e-14,true,false,250,155,0.62,1.2436472680097252,3.5863264873866889,true,false
safety,A6c,3,motor_fault,A6c_train_seed_3,50095,250,251,189,0.75298804780876494,true,1,62,0.49250147505996944,0,0.091035974468798103,0.16147589346228508,0.4570005918333665,250,31,0.124,-76.279296482727403,-5.6843418860808015e-14,true,false,250,31,0.124,0.52037077321098679,6.6306725202628405,true,false
safety,A6c,3,motor_fault,A6c_train_seed_3,50096,250,251,0,0,false,0,-1,0,0,0,0,0,250,39,0.156,-374.08594602473426,-1.4210854715202004e-14,true,false,250,39,0.156,2.5416887651881899,28.266544488220692,true,false
safety,A6c,3,motor_fault,A6c_train_seed_3,50097,250,251,6,0.023904382470119521,true,1,28,0,2.0470286541879812,0.0038788675602223713,0.29243266488399722,0.019471915152316305,250,230,0.92000000000000004,-246.34444247407544,-4.2632564145606011e-14,true,false,250,230,0.92000000000000004,4.0287921103737849,23.206973089839153,true,false
safety,A6c,3,motor_fault,A6c_train_seed_3,50098,250,251,0,0,false,0,-1,0,0,0,0,0,250,30,0.12,-342.03867546814303,-2.1316282072803006e-14,true,false,250,30,0.12,2.4258292402712502,32.213867697468991,true,false
safety,A6c,3,motor_fault,A6c_train_seed_3,50099,45,46,8,0.17391304347826086,true,2,24,0,4.4721406922246825,0.05600990682590274,0.63887724174638327,0.051529114279830521,46,46,1,-651.53759028688,-2.8421709430404007e-14,true,true,45,45,0.97826086956521741,8.4463432495455155,51.607259730688057,true,false
safety,A6c_gate_off_control,3,motor_fault,A6c_gate_off_control_train_seed_3,50000,250,251,3,0.011952191235059761,true,1,52,0,0.37491899588013222,0.00040527831212385185,0.053559856554304508,0.0020344971268617361,250,231,0.92400000000000004,-110.60676885577504,-5.6843418860808015e-14,true,false,250,231,0.92400000000000004,4.263173352794924,8.5632515175407811,true,false
safety,A6c_gate_off_control,3,motor_fault,A6c_gate_off_control_train_seed_3,50001,250,251,0,0,false,0,-1,0,0,0,0,0,250,213,0.85199999999999998,-420.36254498090562,-4.2632564145606011e-14,true,false,250,213,0.85199999999999998,5.7628484827713313,29.499855240602656,true,false
safety,A6c_gate_off_control,3,motor_fault,A6c_gate_off_control_train_seed_3,50002,250,251,1,0.0039840637450199202,true,1,91,0,0.41239468255813616,0.00023471524334555286,0.058913526079733769,0.0011782705215946754,250,231,0.92400000000000004,-471.29117721913809,-5.6843418860808015e-14,true,false,250,231,0.92400000000000004,10.563641147628266,35.917448658018479,true,false
safety,A6c_gate_off_control,3,motor_fault,A6c_gate_off_control_train_seed_3,50003,250,251,0,0,false,0,-1,0,0,0,0,0,250,36,0.14399999999999999,-287.07433227960342,-1.0658141036401503e-14,true,false,250,36,0.14399999999999999,2.4010731465799573,27.042198270538762,true,false
safety,A6c_gate_off_control,3,motor_fault,A6c_gate_off_control_train_seed_3,50004,250,251,0,0,false,0,-1,0,0,0,0,0,250,242,0.96799999999999997,-363.01116023382639,-7.815970093361102e-14,true,false,250,242,0.96799999999999997,5.6565013924004406,27.15768326371375,true,false
safety,A6c_gate_off_control,3,motor_fault,A6c_gate_off_control_train_seed_3,50005,250,251,0,0,false,0,-1,0,0,0,0,0,250,235,0.93999999999999995,-401.01050264182805,-9.9475983006414026e-14,true,false,250,235,0.93999999999999995,6.1516929247558698,33.47119350883888,true,false
safety,A6c_gate_off_control,3,motor_fault,A6c_gate_off_control_train_seed_3,50006,78,79,0,0,false,0,-1,0,0,0,0,0,78,42,0.53846153846153844,-171.68644897470125,-4.9737991503207013e-14,true,false,78,42,0.53846153846153844,4.2159655900727957,13.432819349248359,true,true
safety,A6c_gate_off_control,3,motor_fault,A6c_gate_off_control_train_seed_3,50007,250,251,0,0,false,0,-1,0,0,0,0,0,250,35,0.14000000000000001,-411.18202940019017,-1.4210854715202004e-14,true,false,250,35,0.14000000000000001,2.9729903150389951,35.250732389625249,true,false
safety,A6c_gate_off_control,3,motor_fault,A6c_gate_off_control_train_seed_3,50008,250,251,0,0,false,0,-1,0,0,0,0,0,250,249,0.996,-343.0728952359226,-4.2632564145606011e-14,true,false,250,249,0.996,7.2053383795342434,29.014784849146913,true,false
safety,A6c_gate_off_control,3,motor_fault,A6c_gate_off_control_train_seed_3,50009,250,251,152,0.60557768924302791,true,2,39,0.15357821196770871,0.53907119481323118,0.015362370891408154,0.077010170687604518,0.077119101874868937,250,247,0.98799999999999999,-414.58764123954558,-2.4868995751603507e-14,true,false,250,247,0.98799999999999999,15.550324072559304,32.932166256755472,true,false
